event_id,start_time,asset_name,manual_event_type,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
event_058,2022-06-29,test_058,test_label,input_event_sample058,1.4303731e-11,1.4590896e-13,0.999985,1.2963759e-05,8.979095e-07,1.4847048e-08,7.889577e-11,1.0383125e-06,1.0486809e-08,3.7298588e-11,5.877833e-11,5.458973e-16,0.9999802,1.4867856e-05,1.2168659e-06,3.5447872e-06,2.609105e-10,2.3376192e-07,1.601677e-08,1.1802053e-12,1.5762787e-08,9.556807e-12,0.9660149,0.0038444127,0.0002443252,0.029858539,3.80958e-06,3.19114e-05,2.1159246e-06,4.7742454e-09,8.556305e-11,4.16497e-15,0.9999627,2.4218118e-05,5.754354e-06,6.5757433e-07,1.0870224e-10,6.685807e-06,4.4749864e-08,9.9288765e-11,4.0452384e-11,2.3694264e-14,0.9999937,3.4272307e-06,1.6959649e-06,2.4524385e-07,2.896241e-10,9.6485e-07,2.8258787e-08,2.720677e-11,1.4599924e-10,4.823814e-13,0.99990773,7.092402e-05,8.111429e-06,3.4674574e-06,7.4484435e-10,9.594724e-06,6.531418e-08,1.3779865e-10
event_0256,2022-06-29,test_0256,test_label,input_event_sample0256,6.949065e-14,2.8112228e-22,1.0606672e-06,7.049732e-12,6.154694e-08,0.9999813,1.7650513e-05,1.1038272e-12,5.7828026e-12,7.9351615e-17,8.357514e-09,1.4633333e-11,0.9667412,0.000335159,0.00063661626,0.03155909,2.4657772e-06,0.0007231278,2.339133e-06,6.6571317e-09,1.2306405e-13,1.9155358e-21,7.41133e-07,8.470597e-12,3.3367053e-07,0.9999417,5.727098e-05,1.8483794e-13,6.208445e-13,4.520829e-17,4.721781e-16,2.8070232e-16,7.2305716e-07,7.3225737e-09,6.945196e-05,0.9999291,7.7321147e-07,2.7701066e-12,3.659307e-14,1.7544683e-15,1.8658307e-10,4.72486e-08,0.0024711082,2.3909333e-06,0.0065548387,0.9909705,5.585798e-07,5.1039444e-07,1.1236185e-09,8.5648816e-10,3.2275498e-09,4.4109122e-14,0.010729557,1.6438645e-06,0.0001009092,0.9891377,2.0893833e-05,8.963627e-06,2.9854314e-07,4.1571642e-11
event_070,2022-06-29,test_070,test_label,input_event_sample070,0.99975497,9.523398e-17,1.2737621e-19,8.670802e-14,0.0002442629,9.026846e-13,7.141451e-20,8.552649e-19,5.884114e-07,7.7105824e-08,0.9999676,2.1103402e-26,8.040325e-25,6.704417e-20,3.2387066e-05,6.608039e-18,8.740693e-23,5.0823567e-25,5.2661164e-11,3.0364376e-12,0.99962664,3.963215e-17,1.5405018e-19,6.180839e-14,0.00037290438,8.9771685e-13,1.1740371e-19,6.014106e-19,4.098552e-07,8.7705565e-08,0.99999976,1.987467e-26,1.2857097e-25,3.462101e-20,1.9180445e-07,6.7321356e-19,5.4517344e-23,1.3240609e-24,3.9741852e-11,4.4070906e-12,0.9998692,3.2850082e-13,1.18648e-11,1.0150365e-10,7.572888e-05,1.6693704e-07,2.7918895e-12,2.3708563e-12,5.4821077e-05,8.134636e-08,0.99999905,2.7356564e-19,1.5571183e-13,6.7034687e-15,8.6604854e-07,1.8996967e-11,4.3294063e-11,9.44266e-16,6.923425e-08,6.6038033e-13
event_064,2022-06-29,test_064,test_label,input_event_sample064,3.471783e-20,8.702367e-19,7.873594e-30,4.4572676e-14,1.1028735e-12,7.819104e-34,3.4488626e-23,2.990003e-18,5.066859e-18,1.0,4.400575e-30,7.898256e-24,0.0,2.9929652e-21,2.6224374e-14,0.0,1.483713e-20,4.4622314e-27,2.1614377e-25,1.0,2.1653702e-21,1.5734705e-18,1.3053728e-27,4.2998615e-17,3.3714154e-10,5.6270558e-27,1.295151e-18,2.372603e-36,3.1282133e-13,1.0,3.0291945e-20,3.0585704e-13,4.989855e-22,1.2713175e-10,2.5161626e-08,5.241338e-25,4.540104e-17,1.3625953e-11,1.5162496e-09,1.0,2.3530274e-20,4.7432656e-20,4.805786e-22,9.722104e-16,8.1118556e-11,2.0767279e-29,2.013125e-22,8.466378e-26,8.236047e-15,1.0,1.3547286e-13,5.5116917e-10,9.657762e-21,2.0394687e-13,1.447351e-07,1.8281954e-21,5.804221e-14,1.05892896e-16,1.929064e-09,0.9999999
event_0242,2022-06-29,test_0242,test_label,input_event_sample0242,1.8178135e-08,5.7799703e-06,0.0018260792,1.0667862e-06,0.00082335353,2.3572033e-05,1.8362513e-08,0.9973098,9.799605e-06,5.127941e-07,1.0308185e-08,1.4699044e-06,1.6470512e-05,2.8591419e-08,0.00038063392,1.7152979e-06,2.6563696e-09,0.99957854,2.0472018e-05,6.524124e-07,6.6587674e-10,2.5508985e-08,6.497624e-06,3.840703e-09,0.00012063873,2.2336923e-08,1.0047471e-09,0.99979466,7.7495155e-05,6.4108576e-07,1.2692969e-10,1.0760791e-08,2.752633e-06,2.9947925e-10,0.00010447688,8.55683e-09,8.870494e-10,0.9998437,4.8682963e-05,2.710995e-07,3.706462e-09,2.6288643e-07,1.0120248e-06,2.2397968e-09,0.0002606645,8.271537e-08,1.1676818e-08,0.99973005,7.2822368e-06,5.904699e-07,2.3791178e-09,4.8284818e-08,9.6955926e-05,7.407898e-08,0.00016199925,5.435639e-07,5.5018023e-10,0.9996728,6.6783345e-05,7.407535e-07
event_08,2022-06-29,test_08,test_label,input_event_sample08,3.110023e-08,7.908603e-12,0.79840344,0.0010659443,5.9016053e-05,0.20042345,3.2131466e-06,3.488551e-05,9.97078e-06,7.458164e-09,7.4738893e-10,1.1144332e-12,0.9998659,6.780319e-05,8.830389e-06,4.8698348e-05,1.1474491e-09,8.625166e-06,1.0729945e-07,4.1357303e-11,3.343775e-09,3.188804e-12,0.9986442,0.00015401168,1.2010964e-05,0.00087257347,4.995151e-09,0.00031496983,2.3142368e-06,1.5450397e-09,3.7039843e-10,2.899808e-14,0.99997735,3.3197048e-06,4.1337844e-06,9.089163e-06,4.107758e-09,6.073813e-06,3.356534e-08,6.438742e-12,6.935096e-09,1.8227772e-10,0.9995554,0.0002218486,1.5796102e-05,0.00016196385,5.1980045e-08,4.437924e-05,4.5561526e-07,1.8408133e-09,9.386928e-10,2.2500261e-12,0.9997831,7.299572e-05,1.2635783e-05,2.3088574e-05,1.0514636e-07,0.00010721841,8.6980356e-07,4.0748986e-09
event_0295,2022-06-29,test_0295,test_label,input_event_sample0295,5.474265e-13,6.228106e-07,4.0221927e-12,0.964929,3.9257253e-07,3.3129592e-09,0.035070106,7.672448e-17,6.3502555e-14,9.468485e-09,4.0990474e-15,5.7818394e-08,2.6642087e-12,0.9999995,2.897779e-09,3.7404352e-15,4.610966e-07,1.4343853e-15,6.0130257e-18,8.389432e-09,3.3722763e-14,1.7298616e-09,5.6995898e-08,0.9999999,3.5513434e-08,2.4727597e-14,1.112164e-08,1.1579964e-13,2.5906618e-12,1.4345715e-08,4.0667253e-10,0.00019044081,6.433458e-07,0.99979943,2.1582517e-07,3.990782e-11,5.2314664e-07,1.4730424e-09,1.690017e-10,8.691822e-06,4.9572426e-09,7.9379635e-07,4.7674817e-08,0.93279016,2.2253897e-07,1.1093948e-07,0.067208596,2.587046e-12,3.3429826e-10,1.1977825e-07,3.078661e-06,9.47916e-05,0.00014856868,0.9739545,2.1378519e-05,1.1959359e-05,0.025758423,7.409708e-09,1.2017272e-06,6.07656e-06
event_0281,2022-06-29,test_0281,test_label,input_event_sample0281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4165953e-33,2.3279836e-35,1.0228768e-34,0.0,1.8744527e-34,4.0565366e-30,1.0,7.789741e-36,3.526523e-20,0.0,1.4892853e-15,7.116524e-19,0.0,0.0,0.0,0.0,1.0,0.0,4.0437318e-36,0.0,1.576329e-27,2.7375902e-34,4.3792215e-16,3.1930032e-21,5.5958675e-12,5.940774e-11,1.0,1.5253283e-17,4.7985285e-16,3.2574464e-13,8.251891e-09,4.0656367e-12,8.012158e-36,0.0,0.0,0.0,1.0,0.0,5.045356e-32,0.0,1.3848978e-15,8.8783446e-18,6.990596e-28,0.0,1.6268833e-33,2.005224e-21,1.0,3.5991798e-27,5.8669936e-19,0.0,5.922267e-18,2.4009157e-16
event_0297,2022-06-29,test_0297,test_label,input_event_sample0297,2.7816047e-13,1.0734718e-14,1.1981294e-10,2.7570446e-12,0.000115315015,1.4447727e-15,5.1340598e-14,0.00080190034,0.99908257,2.0329476e-07,2.0222226e-22,3.2442675e-26,2.2030252e-18,2.135008e-19,4.8792714e-10,4.9952346e-26,1.3985589e-21,1.2197818e-10,1.0,2.8758244e-11,4.115865e-06,5.5072886e-12,2.4903919e-08,1.8740627e-10,7.5978176e-05,1.3248494e-11,7.794069e-11,0.004918674,0.995001,1.525185e-07,8.770893e-18,6.0597406e-21,2.126837e-13,1.310025e-15,1.4837157e-09,4.714288e-23,5.8511588e-15,5.516906e-11,1.0,1.2442361e-10,1.04080245e-05,2.5078526e-12,1.6758591e-12,1.0111872e-11,1.1450138e-05,3.9536584e-14,7.397636e-16,1.0750493e-05,0.999967,3.149201e-07,7.653306e-12,6.575075e-12,9.2326086e-10,2.3226353e-10,3.1740927e-07,3.6913774e-13,1.2585269e-10,5.370985e-07,0.9999989,2.0375076e-07
event_0283,2022-06-29,test_0283,test_label,input_event_sample0283,4.72258e-12,1.7441059e-09,9.894748e-12,4.2876516e-07,1.2680306e-07,5.060729e-07,0.9999989,1.8720722e-14,1.2246671e-13,5.482967e-10,4.2258742e-24,1.7342884e-17,9.20417e-25,1.9181342e-13,5.890303e-12,7.216639e-18,1.0,6.18967e-26,3.0682144e-26,1.4149011e-18,5.604112e-20,1.5846967e-13,5.476721e-18,1.4870326e-10,8.6476435e-09,1.1403834e-12,1.0,6.1204625e-23,1.656697e-22,2.2297456e-15,8.800603e-22,1.796728e-09,1.8610257e-23,3.5610707e-08,1.9551697e-11,5.0195305e-19,1.0,1.8951587e-20,1.4120667e-23,1.3626797e-09,5.447496e-16,4.876255e-06,4.730515e-18,2.163628e-05,9.852518e-09,7.6644286e-17,0.9997906,1.7467558e-12,1.0957914e-15,0.0001829639,1.597737e-18,1.1328034e-10,4.1065224e-19,1.5419978e-11,1.2619649e-11,1.0650185e-15,1.0,2.7502296e-15,1.3060306e-19,1.4110535e-13
event_099,2022-06-29,test_099,test_label,input_event_sample099,2.4407397e-12,0.9997253,2.4448664e-13,5.0473114e-05,1.9941227e-08,8.6329945e-12,0.00022340489,1.9023912e-12,1.6716697e-14,7.149969e-07,4.6138332e-08,0.9998272,4.2385913e-09,1.5066051e-05,2.798331e-07,1.02336735e-08,0.00014419152,2.8322715e-08,6.1473964e-09,1.3143951e-05,6.038052e-15,0.99619734,1.1503582e-14,0.0038015093,6.772829e-08,1.4387509e-13,7.7196216e-07,1.6773734e-13,2.5039397e-14,3.9624433e-07,3.1665293e-09,0.99993646,6.0305194e-10,3.1567637e-05,2.868749e-08,5.0697674e-10,1.6069567e-05,9.683589e-08,1.4810789e-10,1.5707332e-05,3.0015326e-10,0.9999136,3.3295558e-10,6.243249e-05,1.3724161e-07,2.5567673e-10,4.1982016e-06,2.0581483e-08,1.6529587e-11,1.9663155e-05,1.0684928e-10,0.99981743,8.774543e-11,0.00016301307,4.772457e-07,3.7921263e-10,1.0219886e-05,2.2981007e-08,3.4304976e-10,8.773177e-06
event_072,2022-06-29,test_072,test_label,input_event_sample072,1.441343e-09,2.0928802e-07,0.0008171102,2.5324903e-06,0.00041002702,7.484492e-07,9.244168e-09,0.9987556,1.279557e-07,1.37158e-05,3.5772933e-07,6.160015e-08,6.259149e-07,2.8782226e-08,0.0028370358,4.7969397e-08,1.0288137e-08,0.99596316,0.0011985702,1.0464997e-07,2.2264302e-09,7.576395e-09,5.778337e-05,1.7473193e-08,2.3303683e-05,5.102976e-08,1.1834697e-10,0.9989806,0.0009378599,3.881242e-07,1.5780191e-08,3.5550718e-07,3.1477575e-05,2.5164976e-08,0.0008976231,1.7164295e-08,1.8352109e-09,0.9984806,0.000577639,1.2290582e-05,4.2012562e-09,1.508886e-06,2.9728479e-05,2.354904e-08,0.00037991352,9.730976e-07,2.881888e-09,0.999582,5.5052606e-06,3.1219747e-07,3.696412e-11,5.758498e-10,7.944042e-07,2.2426706e-08,8.73948e-05,7.925875e-10,1.8993982e-12,0.99987495,2.2162374e-05,1.46193925e-05
event_0254,2022-06-29,test_0254,test_label,input_event_sample0254,1.2935879e-11,1.1531241e-06,8.3635244e-16,8.443508e-06,4.642267e-06,2.578671e-17,6.7964e-06,3.864064e-10,4.856584e-08,0.999979,1.0175951e-20,8.2289204e-22,5.983304e-26,2.5740403e-22,1.8587623e-12,7.287276e-30,1.57064e-18,2.7868304e-25,6.9203476e-10,1.0,7.237133e-30,2.1162647e-23,0.0,7.5672106e-19,1.1329292e-13,0.0,2.7956388e-23,1.4118652e-26,1.0135304e-29,1.0,7.3803465e-14,1.0693883e-06,1.1821127e-16,1.2401843e-08,3.7717063e-10,9.972991e-21,6.018576e-10,1.0022408e-07,4.494747e-15,0.9999988,8.725993e-21,7.335875e-19,2.1628089e-23,1.1875339e-15,3.6353323e-12,8.834573e-30,3.5041935e-21,1.0925589e-25,2.4123282e-15,1.0,2.9390813e-25,2.839089e-16,6.678716e-30,2.319898e-13,8.3859086e-11,4.180099e-32,3.5946452e-12,3.9668453e-16,1.8825071e-19,1.0
event_0240,2022-06-29,test_0240,test_label,input_event_sample0240,0.9997452,8.660456e-17,2.0685804e-19,1.002863e-13,0.00025398613,1.1271563e-12,8.9773447e-20,1.1185199e-18,6.9865837e-07,8.5818634e-08,0.9999851,8.252324e-34,1.8627325e-29,1.2309558e-22,1.4920656e-05,3.4524346e-21,6.0156276e-24,1.7080115e-27,4.4703575e-13,1.5778079e-14,0.9999993,4.722448e-34,4.2586265e-31,1.1201039e-23,7.376436e-07,2.8133424e-23,3.9729424e-25,1.2484249e-27,6.806159e-13,1.11150516e-13,0.9996667,2.3221565e-17,9.766565e-20,4.2045835e-14,0.00033297724,7.720698e-13,8.635583e-20,3.314034e-19,3.2751382e-07,7.085253e-08,0.9999969,3.5486704e-20,3.430179e-13,1.4505881e-13,2.8708166e-06,2.7394877e-12,2.7462523e-08,2.2188429e-16,1.926334e-07,3.2205055e-13,0.99999714,3.5305106e-20,2.2216713e-13,1.3345668e-13,2.6339803e-06,1.7979921e-12,1.6744847e-08,1.8096827e-16,2.0432189e-07,2.5958966e-13
event_066,2022-06-29,test_066,test_label,input_event_sample066,6.087238e-16,1.4340126e-18,2.0173717e-07,2.8365539e-11,5.7989478e-06,0.9999815,1.2451005e-05,7.032623e-12,1.610174e-14,5.606326e-17,1.2466341e-05,8.086425e-05,2.6554386e-05,8.9662774e-07,0.016969599,0.98283446,4.1349438e-08,4.4425637e-05,5.072333e-07,3.0135065e-05,5.685732e-10,4.5193566e-15,1.8685045e-06,1.7627243e-11,8.5631174e-05,0.9999125,6.737105e-09,3.2759382e-14,9.471573e-15,3.2323424e-14,1.9401444e-11,6.8023125e-17,1.4518422e-05,1.5649315e-08,2.1952792e-05,0.9999548,8.69926e-06,3.7371937e-08,1.7614866e-09,3.2496477e-13,6.8676313e-15,1.1893325e-18,7.634795e-06,3.7931045e-09,6.706831e-05,0.9999242,1.1384749e-06,3.1555789e-12,9.886264e-14,7.461308e-17,3.8201997e-09,6.5486366e-12,0.8001137,0.0004126973,0.00027329967,0.1990744,2.1943956e-06,0.00012170595,2.0224204e-06,6.2833254e-09
event_0268,2022-06-29,test_0268,test_label,input_event_sample0268,2.8857294e-09,5.201047e-10,0.9995121,5.0033083e-05,6.232814e-05,0.000105296305,9.243867e-09,0.00026990531,3.9656655e-07,1.3684963e-09,1.431526e-12,9.9499346e-17,0.99999774,1.9523868e-06,6.379074e-08,1.5330123e-07,1.5228631e-09,1.1199777e-09,1.1175856e-09,6.794125e-13,3.9016356e-08,1.3178825e-09,0.9973916,0.00032423867,0.00010815457,0.00033551312,1.02577204e-07,0.0018382568,1.9662093e-06,1.0186901e-08,5.5819e-09,1.8044706e-11,0.9996357,0.0001910559,3.183181e-05,7.41814e-05,1.950994e-07,6.604636e-05,9.353132e-07,3.1978922e-09,2.6313641e-08,5.6481375e-10,0.99860865,0.00043166865,6.24912e-05,0.00034016292,7.874104e-08,0.0005557566,1.1797731e-06,5.6195995e-09,3.8538447e-10,2.4505276e-13,0.99996674,2.5805566e-05,2.7927374e-06,3.3864521e-06,7.0080532e-09,1.225096e-06,7.14012e-08,4.9793922e-11
event_0122,2022-06-29,test_0122,test_label,input_event_sample0122,9.0097135e-10,2.1408784e-08,2.8284796e-05,1.4096117e-08,8.9867215e-05,3.519789e-08,2.1277409e-09,0.9997439,0.00013765381,3.605106e-07,1.5080216e-09,4.0006334e-10,1.8322395e-07,3.4180891e-09,2.932387e-05,8.873859e-11,3.153772e-09,0.999926,4.4432716e-05,1.7123108e-08,2.3791178e-09,4.8284818e-08,9.6955926e-05,7.407898e-08,0.00016199925,5.435639e-07,5.5018023e-10,0.9996728,6.6783345e-05,7.407535e-07,7.420617e-09,2.035879e-06,0.00036027937,2.0202123e-07,0.00074317085,5.778403e-06,4.5772413e-09,0.9988753,1.2597851e-05,5.25292e-07,7.21746e-11,2.9252304e-08,3.797116e-07,2.003756e-09,0.0004668582,6.591354e-08,7.1992545e-08,0.999521,1.0550668e-05,1.0174981e-06,5.376688e-09,1.003489e-07,4.6945446e-05,2.5757034e-08,0.00010049347,1.276056e-06,2.6378646e-09,0.99979,6.0260983e-05,8.344193e-07
event_0136,2022-06-29,test_0136,test_label,input_event_sample0136,6.286243e-09,2.489365e-12,0.61477023,0.00028305195,0.00033817973,0.38430893,2.561579e-06,0.0002940438,3.014653e-06,4.5037716e-09,5.154398e-11,3.2135702e-08,0.0039138203,1.3313485e-06,0.021566048,0.97451776,6.132803e-07,3.6214712e-07,9.91757e-10,2.557753e-10,3.0581247e-14,1.2892925e-21,5.1151403e-09,1.9895148e-11,6.90245e-08,0.99998057,1.9342993e-05,3.48342e-14,1.0628281e-12,3.7101647e-16,7.97258e-17,1.7116008e-19,7.218475e-08,2.1478785e-10,2.887419e-06,0.9999937,3.3770966e-06,1.47463e-13,3.0799507e-15,3.9217832e-18,2.3793289e-11,1.5345554e-15,2.906576e-07,5.7443846e-12,2.3679137e-05,0.99997604,1.0044393e-08,7.517414e-15,5.253086e-16,7.653907e-15,2.5293706e-10,2.1114622e-14,0.99096113,4.633118e-05,7.757818e-06,0.008981645,2.829559e-06,8.240562e-08,1.5246627e-07,8.4399925e-11
event_0485,2022-06-29,test_0485,test_label,input_event_sample0485,2.7334054e-10,9.75208e-07,1.5955565e-07,0.99984086,3.8068144e-08,3.0403515e-09,0.0001578559,3.990015e-13,1.6300962e-11,1.0870036e-07,1.4627833e-08,0.008521408,1.017228e-05,0.8457324,3.7017773e-05,8.636333e-07,0.14472139,3.345012e-08,5.2921134e-09,0.0009767555,5.039448e-11,7.120881e-05,4.8758326e-09,0.9999068,1.2037188e-07,1.4168164e-10,2.1931335e-05,1.2452685e-11,1.4451257e-12,4.144766e-08,1.2216902e-12,2.3655957e-06,3.2660458e-07,0.99931014,1.8125926e-06,1.6036871e-08,0.00068460184,2.2605648e-12,1.7244253e-11,7.0599356e-07,5.5557885e-11,2.6799482e-05,4.567941e-07,0.9997695,1.5913125e-07,2.9644749e-09,0.00020290956,6.083302e-12,6.9964308e-12,8.121593e-08,6.098094e-09,1.7702721e-05,1.6797692e-05,0.5807545,3.0496858e-05,3.583805e-05,0.419136,1.6992195e-09,8.5194e-09,8.675663e-06
event_0491,2022-06-29,test_0491,test_label,input_event_sample0491,4.002775e-16,4.2333232e-13,5.1650024e-15,1.09794145e-13,0.999995,5.5284623e-16,1.0209906e-12,5.029416e-11,1.07579865e-08,5.0345925e-06,7.427373e-16,1.5935946e-22,2.67326e-16,3.0313857e-12,1.0,5.7475253e-12,6.653849e-14,2.8552095e-14,1.2166717e-08,6.858535e-10,2.5422573e-13,1.1291188e-13,1.0551907e-08,6.8075723e-10,0.9999994,1.1742217e-08,3.301434e-10,3.3643013e-07,1.5812901e-07,9.654137e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2692565e-21,1.18067234e-23,2.7810604e-20,5.218112e-34,4.2609076e-22,3.548863e-17,1.0,1.0621875e-13,5.407331e-15,8.9333875e-24,9.002287e-16,9.966687e-14,5.1329117e-16,4.501201e-24,2.3039628e-12,5.053529e-11,1.0,2.8595507e-12,1.196877e-12,4.0270337e-19,1.5901461e-10,4.4429e-13
event_0446,2022-06-29,test_0446,test_label,input_event_sample0446,2.9692817e-13,5.1757848e-11,0.000120523124,8.926045e-08,0.0022432804,0.9976351,9.320955e-07,2.88349e-11,5.799296e-13,4.6779166e-13,1.7604648e-06,7.6637996e-08,6.776566e-08,1.5435443e-08,0.00036234577,0.99963534,8.148344e-10,4.952091e-10,3.7774397e-10,3.3034618e-07,9.6940014e-14,1.010043e-21,2.21158e-06,4.7775954e-12,2.3011405e-06,0.9997993,0.00019622479,7.1831772e-12,1.7469876e-12,4.182835e-16,4.0737262e-13,1.5369885e-20,3.2204252e-06,1.3997975e-11,1.3446743e-06,0.9999379,5.7494803e-05,5.863674e-12,2.3321592e-12,7.937178e-17,2.9220324e-12,7.3929925e-12,0.0016015308,5.315843e-07,0.01043596,0.98796034,1.3297222e-06,2.9500907e-07,2.1941543e-10,7.1586083e-12,3.7942165e-09,9.3975036e-11,0.99760324,6.9849055e-05,8.902735e-05,0.002152272,1.0589943e-07,8.497075e-05,4.804786e-07,5.850882e-10
event_0320,2022-06-29,test_0320,test_label,input_event_sample0320,1.0,1.7442498e-29,4.4614438e-29,6.000282e-20,7.0235684e-09,1.3995348e-22,8.994429e-23,2.107618e-25,1.03830755e-11,7.605423e-12,1.0,2.3627036e-29,3.0800892e-29,7.214512e-20,9.007678e-09,2.4186776e-22,1.701233e-22,1.0106523e-25,9.994548e-12,4.166721e-12,0.9999999,2.5423583e-26,2.9653192e-26,4.0795236e-20,1.6317075e-07,3.2770533e-19,2.0979459e-23,1.4759253e-24,4.0019498e-11,5.493728e-12,0.99975735,1.7142762e-16,2.747617e-19,1.4887267e-13,0.00024150385,1.9563652e-12,1.230316e-19,2.439349e-18,1.0894788e-06,1.01940024e-07,0.9999999,7.797298e-27,5.349055e-26,3.0415838e-20,1.2778992e-07,3.8073118e-19,2.448494e-23,8.293163e-25,5.4385055e-11,1.9951955e-12,0.999754,1.4016201e-16,3.1176308e-19,1.1193138e-13,0.0002449819,1.7252396e-12,1.5096539e-19,2.113894e-18,9.0468245e-07,6.957639e-08
event_0334,2022-06-29,test_0334,test_label,input_event_sample0334,4.3311276e-30,9.9948235e-29,6.175202e-37,4.8310733e-24,6.188879e-11,2.7022457e-38,7.91956e-23,1.1807555e-27,4.0327482e-21,1.0,8.854547e-30,4.513017e-22,3.709718e-36,3.104174e-15,6.1256703e-12,5.783919e-37,3.894228e-18,6.3642284e-22,3.3542356e-23,1.0,9.208281e-17,7.122004e-13,5.540005e-20,6.8023126e-12,5.915709e-10,1.7989922e-23,1.6958716e-14,2.5145848e-15,2.3830272e-12,1.0,1.3223895e-18,1.5952678e-10,2.4078985e-21,1.8926993e-08,1.1756247e-09,2.7085768e-27,2.7764245e-15,5.5231546e-13,3.5546466e-18,1.0,1.0544458e-25,2.7373116e-24,5.2962946e-30,6.8937536e-20,1.0544011e-11,1.010732e-35,4.47523e-23,2.6457041e-25,1.465369e-22,1.0,2.6310308e-32,1.575731e-23,4.7094936e-36,4.7221247e-20,4.0503753e-11,1.0432686e-37,1.21850406e-23,9.712565e-26,7.5263485e-22,1.0
event_0452,2022-06-29,test_0452,test_label,input_event_sample0452,8.5245255e-11,1.22557005e-08,1.6192969e-07,2.497826e-09,7.543509e-05,3.0068723e-10,1.7849803e-12,0.99975497,0.00016763945,1.7922471e-06,3.5704463e-08,4.4923654e-06,1.0759671e-05,6.6403494e-08,0.0005990544,5.796698e-07,2.4425206e-09,0.99912983,0.00025426105,8.4792924e-07,5.794823e-10,2.5632058e-10,1.3677459e-08,8.129042e-10,7.1526774e-06,3.929941e-11,5.431225e-10,0.99993575,5.7107452e-05,1.6023384e-09,3.552053e-11,6.140164e-10,7.521759e-08,1.6591341e-10,8.163368e-06,3.064121e-09,2.2532343e-09,0.9999914,2.9752567e-07,2.354768e-08,4.4463544e-11,9.338865e-10,5.659004e-07,9.939361e-08,3.793219e-05,7.629996e-11,2.8138833e-10,0.9999503,1.0579285e-05,5.6129414e-07,1.2615992e-08,5.704574e-08,1.3560689e-05,8.573942e-08,0.00027108888,6.106996e-08,9.912837e-09,0.99966097,5.3348915e-05,6.9981115e-07
event_0308,2022-06-29,test_0308,test_label,input_event_sample0308,1.4988031e-09,1.1055849e-12,0.9991961,0.00079025084,4.920152e-06,8.6478644e-07,4.7978505e-10,7.1226254e-06,8.071157e-07,1.5418896e-08,3.739752e-11,5.1388327e-14,0.99983776,0.000100092715,8.864108e-06,5.317141e-05,9.054267e-10,1.4008819e-07,5.3203188e-08,1.3761092e-10,2.2738793e-11,8.211716e-15,0.9999902,7.643546e-06,9.169496e-07,9.596e-08,4.2903053e-11,1.0835149e-06,3.807543e-08,1.0478795e-10,3.1825762e-09,3.7338966e-13,0.74834126,0.0002259521,0.00010951252,0.25130224,9.600312e-06,1.05579065e-05,7.120775e-07,1.5342592e-10,6.7874116e-11,7.899219e-13,0.99998665,8.8924735e-06,1.1429128e-06,3.6926252e-07,1.0119741e-09,2.9228136e-06,4.7023082e-08,8.621991e-11,3.4578143e-09,2.128917e-12,0.9189289,0.00041306156,0.00014612301,0.08049669,1.3207706e-05,1.0401343e-06,8.7341857e-07,1.067986e-09
event_0309,2022-06-29,test_0309,test_label,input_event_sample0309,4.3323326e-13,0.9999281,1.5484184e-14,5.7042682e-05,3.5220815e-09,5.7100063e-12,1.2734159e-05,1.322883e-13,1.1577266e-15,2.0429852e-06,4.1441036e-15,0.9999107,2.167696e-15,7.341151e-05,1.4924447e-08,1.39004095e-14,1.5227409e-05,1.4667932e-14,1.576076e-17,5.855472e-07,8.830213e-14,0.9998568,2.1644609e-14,0.00013931077,7.648406e-09,1.7792591e-14,3.2022579e-06,5.4664335e-13,4.2380533e-17,5.489704e-07,2.030488e-12,0.9997404,1.9310551e-13,4.8975857e-05,1.5241541e-08,7.345715e-12,0.00020996555,1.1797467e-12,1.2204726e-14,6.420507e-07,7.0111567e-14,0.99868864,1.0555102e-14,0.0013093923,4.656069e-08,6.5510444e-13,3.591646e-07,4.4839683e-13,1.5992137e-13,1.6317459e-06,7.3894455e-13,0.99948347,8.7235514e-13,0.00049054576,2.0911114e-06,1.2340827e-10,1.2976598e-05,2.5688908e-11,2.9144902e-11,1.0917287e-05
