,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,,event_id,start_time,asset_name,manual_event_type,image_name,,,,,,parameters,values
2069,22.45008681,0.408234322,0.408234322,0.408234322,0.408234322,0.408234322,0.408234322,,,,,,,,,,,,,
2070,22.4609375,0.413023509,0.413023509,0.413023509,0.413023509,0.413023509,0.413023509,,,,,,,,,,,,,
2071,22.47178819,0.43597881,0.43597881,0.43597881,0.43597881,0.43597881,0.43597881,,,,,,,,,,,,,
2072,22.48263889,0.453849621,0.453849621,0.453849621,0.453849621,0.453849621,0.453849621,,,,,,,,,,,,,
2073,22.49348958,0.465769266,0.465769266,0.465769266,0.465769266,0.465769266,0.465769266,,,,,,,,,,,,,
2074,22.50434028,0.47573172,0.47573172,0.47573172,0.47573172,0.47573172,0.47573172,,,,,,,,,,,,,
2075,22.51519097,0.500196595,0.500196595,0.500196595,0.500196595,0.500196595,0.500196595,,,,,,,,,,,,,
2076,22.52604167,0.508452263,0.508452263,0.508452263,0.508452263,0.508452263,0.508452263,,,,,,,,,,,,,
2077,22.53689236,0.535961922,0.535961922,0.535961922,0.535961922,0.535961922,0.535961922,,,,,,,,,,,,,
2078,22.54774306,0.546129162,0.546129162,0.546129162,0.546129162,0.546129162,0.546129162,,,,,,,,,,,,,
2079,22.55859375,0.547757092,0.547757092,0.547757092,0.547757092,0.547757092,0.547757092,,,,,,,,,,,,,
2080,22.56944444,0.568367136,0.568367136,0.568367136,0.568367136,0.568367136,0.568367136,,,,,,,,,,,,,
2081,22.58029514,0.583176429,0.583176429,0.583176429,0.583176429,0.583176429,0.583176429,,,,,,,,,,,,,
2082,22.59114583,0.600118106,0.600118106,0.600118106,0.600118106,0.600118106,0.600118106,,,,,,,,,,,,,
2083,22.60199653,0.608367555,0.608367555,0.608367555,0.608367555,0.608367555,0.608367555,,,,,,,,,,,,,
2084,22.61284722,0.625977047,0.625977047,0.625977047,0.625977047,0.625977047,0.625977047,,,,,,,,,,,,,
2085,22.62369792,0.636878976,0.636878976,0.636878976,0.636878976,0.636878976,0.636878976,,,,,,,,,,,,,
2086,22.63454861,0.644971202,0.644971202,0.644971202,0.644971202,0.644971202,0.644971202,,,,,,,,,,,,,
2087,22.64539931,0.662869222,0.662869222,0.662869222,0.662869222,0.662869222,0.662869222,,,,,,,,,,,,,
2088,22.65625,0.66896263,0.66896263,0.66896263,0.66896263,0.66896263,0.66896263,,,,,,,,,,,,,
2089,22.66710069,0.679094522,0.679094522,0.679094522,0.679094522,0.679094522,0.679094522,,,,,,,,,,,,,
2090,22.67795139,0.688520305,0.688520305,0.688520305,0.688520305,0.688520305,0.688520305,,,,,,,,,,,,,
2091,22.68880208,0.703067106,0.703067106,0.703067106,0.703067106,0.703067106,0.703067106,,,,,,,,,,,,,
2092,22.69965278,0.703456201,0.703456201,0.703456201,0.703456201,0.703456201,0.703456201,,,,,,,,,,,,,
2093,22.71050347,0.711872938,0.711872938,0.711872938,0.711872938,0.711872938,0.711872938,,,,,,,,,,,,,
2094,22.72135417,0.726834341,0.726834341,0.726834341,0.726834341,0.726834341,0.726834341,,,,,,,,,,,,,
2095,22.73220486,0.728038687,0.728038687,0.728038687,0.728038687,0.728038687,0.728038687,,,,,,,,,,,,,
2096,22.74305556,0.743373069,0.743373069,0.743373069,0.743373069,0.743373069,0.743373069,,,,,,,,,,,,,
2097,22.75390625,0.74981487,0.74981487,0.74981487,0.74981487,0.74981487,0.74981487,,,,,,,,,,,,,
2098,22.76475694,0.759172205,0.759172205,0.759172205,0.759172205,0.759172205,0.759172205,,,,,,,,,,,,,
2099,22.77560764,0.756680991,0.756680991,0.756680991,0.756680991,0.756680991,0.756680991,,,,,,,,,,,,,
2100,22.78645833,0.76757785,0.76757785,0.76757785,0.76757785,0.76757785,0.76757785,,,,,,,,,,,,,
2101,22.79730903,0.776300212,0.776300212,0.776300212,0.776300212,0.776300212,0.776300212,,,,,,,,,,,,,
2102,22.80815972,0.774574922,0.774574922,0.774574922,0.774574922,0.774574922,0.774574922,,,,,,,,,,,,,
2103,22.81901042,0.785283012,0.785283012,0.785283012,0.785283012,0.785283012,0.785283012,,,,,,,,,,,,,
2104,22.82986111,0.791232492,0.791232492,0.791232492,0.791232492,0.791232492,0.791232492,,,,,,,,,,,,,
2105,22.84071181,0.783315467,0.783315467,0.783315467,0.783315467,0.783315467,0.783315467,,,,,,,,,,,,,
2106,22.8515625,0.786689671,0.786689671,0.786689671,0.786689671,0.786689671,0.786689671,,,,,,,,,,,,,
2107,22.86241319,0.790904329,0.790904329,0.790904329,0.790904329,0.790904329,0.790904329,,,,,,,,,,,,,
2108,22.87326389,0.797471857,0.797471857,0.797471857,0.797471857,0.797471857,0.797471857,,,,,,,,,,,,,
2109,22.88411458,0.800753897,0.800753897,0.800753897,0.800753897,0.800753897,0.800753897,,,,,,,,,,,,,
2110,22.89496528,0.80130063,0.80130063,0.80130063,0.80130063,0.80130063,0.80130063,,,,,,,,,,,,,
2111,22.90581597,0.795416311,0.795416311,0.795416311,0.795416311,0.795416311,0.795416311,,,,,,,,,,,,,
2112,22.91666667,0.80211087,0.80211087,0.80211087,0.80211087,0.80211087,0.80211087,,,,,,,,,,,,,
2113,22.92751736,0.796630219,0.796630219,0.796630219,0.796630219,0.796630219,0.796630219,,,,,,,,,,,,,
2114,22.93836806,0.807276824,0.807276824,0.807276824,0.807276824,0.807276824,0.807276824,,,,,,,,,,,,,
2115,22.94921875,0.789873374,0.789873374,0.789873374,0.789873374,0.789873374,0.789873374,,,,,,,,,,,,,
2116,22.96006944,0.796455451,0.796455451,0.796455451,0.796455451,0.796455451,0.796455451,,,,,,,,,,,,,
2117,22.97092014,0.789732991,0.789732991,0.789732991,0.789732991,0.789732991,0.789732991,,,,,,,,,,,,,
2118,22.98177083,0.787559352,0.787559352,0.787559352,0.787559352,0.787559352,0.787559352,,,,,,,,,,,,,
2119,22.99262153,0.781723014,0.781723014,0.781723014,0.781723014,0.781723014,0.781723014,,,,,,,,,,,,,
2120,23.00347222,0.787941039,0.787941039,0.787941039,0.787941039,0.787941039,0.787941039,,,,,,,,,,,,,
2121,23.01432292,0.779147915,0.779147915,0.779147915,0.779147915,0.779147915,0.779147915,,,,,,,,,,,,,
2122,23.02517361,0.767194547,0.767194547,0.767194547,0.767194547,0.767194547,0.767194547,,,,,,,,,,,,,
2123,23.03602431,0.771892023,0.771892023,0.771892023,0.771892023,0.771892023,0.771892023,,,,,,,,,,,,,
2124,23.046875,0.765633526,0.765633526,0.765633526,0.765633526,0.765633526,0.765633526,,,,,,,,,,,,,
2125,23.05772569,0.766029302,0.766029302,0.766029302,0.766029302,0.766029302,0.766029302,,,,,,,,,,,,,
2126,23.06857639,0.758119626,0.758119626,0.758119626,0.758119626,0.758119626,0.758119626,,,,,,,,,,,,,
2127,23.07942708,0.747788926,0.747788926,0.747788926,0.747788926,0.747788926,0.747788926,,,,,,,,,,,,,
2128,23.09027778,0.736178331,0.736178331,0.736178331,0.736178331,0.736178331,0.736178331,,,,,,,,,,,,,
2129,23.10112847,0.73502119,0.73502119,0.73502119,0.73502119,0.73502119,0.73502119,,,,,,,,,,,,,
2130,23.11197917,0.7255892,0.7255892,0.7255892,0.7255892,0.7255892,0.7255892,,,,,,,,,,,,,
2131,23.12282986,0.720544726,0.720544726,0.720544726,0.720544726,0.720544726,0.720544726,,,,,,,,,,,,,
2132,23.13368056,0.706436498,0.706436498,0.706436498,0.706436498,0.706436498,0.706436498,,,,,,,,,,,,,
2133,23.14453125,0.700480521,0.700480521,0.700480521,0.700480521,0.700480521,0.700480521,,,,,,,,,,,,,
2134,23.15538194,0.688690947,0.688690947,0.688690947,0.688690947,0.688690947,0.688690947,,,,,,,,,,,,,
2135,23.16623264,0.678683563,0.678683563,0.678683563,0.678683563,0.678683563,0.678683563,,,,,,,,,,,,,
2136,23.17708333,0.671090402,0.671090402,0.671090402,0.671090402,0.671090402,0.671090402,,,,,,,,,,,,,
2137,23.18793403,0.658180448,0.658180448,0.658180448,0.658180448,0.658180448,0.658180448,,,,,,,,,,,,,
2138,23.19878472,0.646077773,0.646077773,0.646077773,0.646077773,0.646077773,0.646077773,,,,,,,,,,,,,
2139,23.20963542,0.630444108,0.630444108,0.630444108,0.630444108,0.630444108,0.630444108,,,,,,,,,,,,,
2140,23.22048611,0.616438845,0.616438845,0.616438845,0.616438845,0.616438845,0.616438845,,,,,,,,,,,,,
2141,23.23133681,0.602196044,0.602196044,0.602196044,0.602196044,0.602196044,0.602196044,,,,,,,,,,,,,
2142,23.2421875,0.596676283,0.596676283,0.596676283,0.596676283,0.596676283,0.596676283,,,,,,,,,,,,,
2143,23.25303819,0.586650954,0.586650954,0.586650954,0.586650954,0.586650954,0.586650954,,,,,,,,,,,,,
2144,23.26388889,0.572842888,0.572842888,0.572842888,0.572842888,0.572842888,0.572842888,,,,,,,,,,,,,
2145,23.27473958,0.556214486,0.556214486,0.556214486,0.556214486,0.556214486,0.556214486,,,,,,,,,,,,,
2146,23.28559028,0.543775664,0.543775664,0.543775664,0.543775664,0.543775664,0.543775664,,,,,,,,,,,,,
2147,23.29644097,0.53142309,0.53142309,0.53142309,0.53142309,0.53142309,0.53142309,,,,,,,,,,,,,
2148,23.30729167,0.506460097,0.506460097,0.506460097,0.506460097,0.506460097,0.506460097,,,,,,,,,,,,,
2149,23.31814236,0.498824531,0.498824531,0.498824531,0.498824531,0.498824531,0.498824531,,,,,,,,,,,,,
2150,23.32899306,0.484489099,0.484489099,0.484489099,0.484489099,0.484489099,0.484489099,,,,,,,,,,,,,
2151,23.33984375,0.469868748,0.469868748,0.469868748,0.469868748,0.469868748,0.469868748,,,,,,,,,,,,,
2152,23.35069444,0.454031256,0.454031256,0.454031256,0.454031256,0.454031256,0.454031256,,,,,,,,,,,,,
2153,23.36154514,0.437977563,0.437977563,0.437977563,0.437977563,0.437977563,0.437977563,,,,,,,,,,,,,
2154,23.37239583,0.41856142,0.41856142,0.41856142,0.41856142,0.41856142,0.41856142,,,,,,,,,,,,,
2155,23.38324653,0.400702636,0.400702636,0.400702636,0.400702636,0.400702636,0.400702636,,,,,,,,,,,,,
2156,23.39409722,0.380369407,0.380369407,0.380369407,0.380369407,0.380369407,0.380369407,,,,,,,,,,,,,
2157,23.40494792,0.363476254,0.363476254,0.363476254,0.363476254,0.363476254,0.363476254,,,,,,,,,,,,,
2158,23.41579861,0.352413047,0.352413047,0.352413047,0.352413047,0.352413047,0.352413047,,,,,,,,,,,,,
2159,23.42664931,0.332193292,0.332193292,0.332193292,0.332193292,0.332193292,0.332193292,,,,,,,,,,,,,
2160,23.4375,0.311703035,0.311703035,0.311703035,0.311703035,0.311703035,0.311703035,,,,,,,,,,,,,
2161,23.44835069,0.29612486,0.29612486,0.29612486,0.29612486,0.29612486,0.29612486,,,,,,,,,,,,,
2162,23.45920139,0.276955191,0.276955191,0.276955191,0.276955191,0.276955191,0.276955191,,,,,,,,,,,,,
2163,23.47005208,0.260426233,0.260426233,0.260426233,0.260426233,0.260426233,0.260426233,,,,,,,,,,,,,
2164,23.48090278,0.240891289,0.240891289,0.240891289,0.240891289,0.240891289,0.240891289,,,,,,,,,,,,,
2165,23.49175347,0.211445376,0.211445376,0.211445376,0.211445376,0.211445376,0.211445376,,,,,,,,,,,,,
2166,23.50260417,0.201805034,0.201805034,0.201805034,0.201805034,0.201805034,0.201805034,,,,,,,,,,,,,
2167,23.51345486,0.183248606,0.183248606,0.183248606,0.183248606,0.183248606,0.183248606,,,,,,,,,,,,,
2168,23.52430556,0.165583723,0.165583723,0.165583723,0.165583723,0.165583723,0.165583723,,,,,,,,,,,,,
2169,23.53515625,0.139142799,0.139142799,0.139142799,0.139142799,0.139142799,0.139142799,,,,,,,,,,,,,
2170,23.54600694,0.126169847,0.126169847,0.126169847,0.126169847,0.126169847,0.126169847,,,,,,,,,,,,,
2171,23.55685764,0.097460675,0.097460675,0.097460675,0.097460675,0.097460675,0.097460675,,,,,,,,,,,,,
2172,23.56770833,0.078073487,0.078073487,0.078073487,0.078073487,0.078073487,0.078073487,,,,,,,,,,,,,
2173,23.57855903,0.06505412,0.06505412,0.06505412,0.06505412,0.06505412,0.06505412,,,,,,,,,,,,,
2174,23.58940972,0.047470376,0.047470376,0.047470376,0.047470376,0.047470376,0.047470376,,,,,,,,,,,,,
2175,23.60026042,0.019535736,0.019535736,0.019535736,0.019535736,0.019535736,0.019535736,,,,,,,,,,,,,
2176,23.61111111,-0.003653987,-0.003653987,-0.003653987,-0.003653987,-0.003653987,-0.003653987,,,,,,,,,,,,,
2177,23.62196181,-0.018232008,-0.018232008,-0.018232008,-0.018232008,-0.018232008,-0.018232008,,,,,,,,,,,,,
2178,23.6328125,-0.045176614,-0.045176614,-0.045176614,-0.045176614,-0.045176614,-0.045176614,,,,,,,,,,,,,
2179,23.64366319,-0.066274802,-0.066274802,-0.066274802,-0.066274802,-0.066274802,-0.066274802,,,,,,,,,,,,,
2180,23.65451389,-0.080441915,-0.080441915,-0.080441915,-0.080441915,-0.080441915,-0.080441915,,,,,,,,,,,,,
2181,23.66536458,-0.101281642,-0.101281642,-0.101281642,-0.101281642,-0.101281642,-0.101281642,,,,,,,,,,,,,
2182,23.67621528,-0.124071033,-0.124071033,-0.124071033,-0.124071033,-0.124071033,-0.124071033,,,,,,,,,,,,,
2183,23.68706597,-0.138054533,-0.138054533,-0.138054533,-0.138054533,-0.138054533,-0.138054533,,,,,,,,,,,,,
2184,23.69791667,-0.167807327,-0.167807327,-0.167807327,-0.167807327,-0.167807327,-0.167807327,,,,,,,,,,,,,
2185,23.70876736,-0.183137497,-0.183137497,-0.183137497,-0.183137497,-0.183137497,-0.183137497,,,,,,,,,,,,,
2186,23.71961806,-0.190985692,-0.190985692,-0.190985692,-0.190985692,-0.190985692,-0.190985692,,,,,,,,,,,,,
2187,23.73046875,-0.224369084,-0.224369084,-0.224369084,-0.224369084,-0.224369084,-0.224369084,,,,,,,,,,,,,
2188,23.74131944,-0.243074634,-0.243074634,-0.243074634,-0.243074634,-0.243074634,-0.243074634,,,,,,,,,,,,,
2189,23.75217014,-0.262915965,-0.262915965,-0.262915965,-0.262915965,-0.262915965,-0.262915965,,,,,,,,,,,,,
2190,23.76302083,-0.28577584,-0.28577584,-0.28577584,-0.28577584,-0.28577584,-0.28577584,,,,,,,,,,,,,
2191,23.77387153,-0.301915416,-0.301915416,-0.301915416,-0.301915416,-0.301915416,-0.301915416,,,,,,,,,,,,,
2192,23.78472222,-0.321907273,-0.321907273,-0.321907273,-0.321907273,-0.321907273,-0.321907273,,,,,,,,,,,,,
2193,23.79557292,-0.340808172,-0.340808172,-0.340808172,-0.340808172,-0.340808172,-0.340808172,,,,,,,,,,,,,
2194,23.80642361,-0.36814995,-0.36814995,-0.36814995,-0.36814995,-0.36814995,-0.36814995,,,,,,,,,,,,,
2195,23.81727431,-0.379792831,-0.379792831,-0.379792831,-0.379792831,-0.379792831,-0.379792831,,,,,,,,,,,,,
2196,23.828125,-0.398248662,-0.398248662,-0.398248662,-0.398248662,-0.398248662,-0.398248662,,,,,,,,,,,,,
2197,23.83897569,-0.419906301,-0.419906301,-0.419906301,-0.419906301,-0.419906301,-0.419906301,,,,,,,,,,,,,
2198,23.84982639,-0.436216915,-0.436216915,-0.436216915,-0.436216915,-0.436216915,-0.436216915,,,,,,,,,,,,,
2199,23.86067708,-0.454644389,-0.454644389,-0.454644389,-0.454644389,-0.454644389,-0.454644389,,,,,,,,,,,,,
2200,23.87152778,-0.468872703,-0.468872703,-0.468872703,-0.468872703,-0.468872703,-0.468872703,,,,,,,,,,,,,
2201,23.88237847,-0.490041843,-0.490041843,-0.490041843,-0.490041843,-0.490041843,-0.490041843,,,,,,,,,,,,,
2202,23.89322917,-0.505022027,-0.505022027,-0.505022027,-0.505022027,-0.505022027,-0.505022027,,,,,,,,,,,,,
2203,23.90407986,-0.519939352,-0.519939352,-0.519939352,-0.519939352,-0.519939352,-0.519939352,,,,,,,,,,,,,
2204,23.91493056,-0.538632323,-0.538632323,-0.538632323,-0.538632323,-0.538632323,-0.538632323,,,,,,,,,,,,,
2205,23.92578125,-0.554246826,-0.554246826,-0.554246826,-0.554246826,-0.554246826,-0.554246826,,,,,,,,,,,,,
2206,23.93663194,-0.577359178,-0.577359178,-0.577359178,-0.577359178,-0.577359178,-0.577359178,,,,,,,,,,,,,
2207,23.94748264,-0.588753252,-0.588753252,-0.588753252,-0.588753252,-0.588753252,-0.588753252,,,,,,,,,,,,,
2208,23.95833333,-0.607460231,-0.607460231,-0.607460231,-0.607460231,-0.607460231,-0.607460231,,,,,,,,,,,,,
2209,23.96918403,-0.624437817,-0.624437817,-0.624437817,-0.624437817,-0.624437817,-0.624437817,,,,,,,,,,,,,
2210,23.98003472,-0.638245338,-0.638245338,-0.638245338,-0.638245338,-0.638245338,-0.638245338,,,,,,,,,,,,,
2211,23.99088542,-0.657191579,-0.657191579,-0.657191579,-0.657191579,-0.657191579,-0.657191579,,,,,,,,,,,,,
2212,24.00173611,-0.66468542,-0.66468542,-0.66468542,-0.66468542,-0.66468542,-0.66468542,,,,,,,,,,,,,
2213,24.01258681,-0.681411949,-0.681411949,-0.681411949,-0.681411949,-0.681411949,-0.681411949,,,,,,,,,,,,,
2214,24.0234375,-0.690330352,-0.690330352,-0.690330352,-0.690330352,-0.690330352,-0.690330352,,,,,,,,,,,,,
2215,24.03428819,-0.705696183,-0.705696183,-0.705696183,-0.705696183,-0.705696183,-0.705696183,,,,,,,,,,,,,
2216,24.04513889,-0.730220886,-0.730220886,-0.730220886,-0.730220886,-0.730220886,-0.730220886,,,,,,,,,,,,,
2217,24.05598958,-0.732920157,-0.732920157,-0.732920157,-0.732920157,-0.732920157,-0.732920157,,,,,,,,,,,,,
2218,24.06684028,-0.743026092,-0.743026092,-0.743026092,-0.743026092,-0.743026092,-0.743026092,,,,,,,,,,,,,
2219,24.07769097,-0.754947217,-0.754947217,-0.754947217,-0.754947217,-0.754947217,-0.754947217,,,,,,,,,,,,,
2220,24.08854167,-0.769286761,-0.769286761,-0.769286761,-0.769286761,-0.769286761,-0.769286761,,,,,,,,,,,,,
2221,24.09939236,-0.77912728,-0.77912728,-0.77912728,-0.77912728,-0.77912728,-0.77912728,,,,,,,,,,,,,
2222,24.11024306,-0.787888917,-0.787888917,-0.787888917,-0.787888917,-0.787888917,-0.787888917,,,,,,,,,,,,,
2223,24.12109375,-0.804391334,-0.804391334,-0.804391334,-0.804391334,-0.804391334,-0.804391334,,,,,,,,,,,,,
2224,24.13194444,-0.808383495,-0.808383495,-0.808383495,-0.808383495,-0.808383495,-0.808383495,,,,,,,,,,,,,
2225,24.14279514,-0.824301025,-0.824301025,-0.824301025,-0.824301025,-0.824301025,-0.824301025,,,,,,,,,,,,,
2226,24.15364583,-0.830677744,-0.830677744,-0.830677744,-0.830677744,-0.830677744,-0.830677744,,,,,,,,,,,,,
2227,24.16449653,-0.840214875,-0.840214875,-0.840214875,-0.840214875,-0.840214875,-0.840214875,,,,,,,,,,,,,
2228,24.17534722,-0.845011059,-0.845011059,-0.845011059,-0.845011059,-0.845011059,-0.845011059,,,,,,,,,,,,,
2229,24.18619792,-0.856238036,-0.856238036,-0.856238036,-0.856238036,-0.856238036,-0.856238036,,,,,,,,,,,,,
2230,24.19704861,-0.856609479,-0.856609479,-0.856609479,-0.856609479,-0.856609479,-0.856609479,,,,,,,,,,,,,
2231,24.20789931,-0.866156748,-0.866156748,-0.866156748,-0.866156748,-0.866156748,-0.866156748,,,,,,,,,,,,,
2232,24.21875,-0.873107286,-0.873107286,-0.873107286,-0.873107286,-0.873107286,-0.873107286,,,,,,,,,,,,,
2233,24.22960069,-0.877733396,-0.877733396,-0.877733396,-0.877733396,-0.877733396,-0.877733396,,,,,,,,,,,,,
2234,24.24045139,-0.882701181,-0.882701181,-0.882701181,-0.882701181,-0.882701181,-0.882701181,,,,,,,,,,,,,
2235,24.25130208,-0.881562339,-0.881562339,-0.881562339,-0.881562339,-0.881562339,-0.881562339,,,,,,,,,,,,,
2236,24.26215278,-0.890179538,-0.890179538,-0.890179538,-0.890179538,-0.890179538,-0.890179538,,,,,,,,,,,,,
2237,24.27300347,-0.896400851,-0.896400851,-0.896400851,-0.896400851,-0.896400851,-0.896400851,,,,,,,,,,,,,
2238,24.28385417,-0.890850915,-0.890850915,-0.890850915,-0.890850915,-0.890850915,-0.890850915,,,,,,,,,,,,,
2239,24.29470486,-0.905743377,-0.905743377,-0.905743377,-0.905743377,-0.905743377,-0.905743377,,,,,,,,,,,,,
2240,24.30555556,-0.908332408,-0.908332408,-0.908332408,-0.908332408,-0.908332408,-0.908332408,,,,,,,,,,,,,
2241,24.31640625,-0.904118424,-0.904118424,-0.904118424,-0.904118424,-0.904118424,-0.904118424,,,,,,,,,,,,,
2242,24.32725694,-0.903806115,-0.903806115,-0.903806115,-0.903806115,-0.903806115,-0.903806115,,,,,,,,,,,,,
2243,24.33810764,-0.895256731,-0.895256731,-0.895256731,-0.895256731,-0.895256731,-0.895256731,,,,,,,,,,,,,
2244,24.34895833,-0.901076614,-0.901076614,-0.901076614,-0.901076614,-0.901076614,-0.901076614,,,,,,,,,,,,,
2245,24.35980903,-0.904327214,-0.904327214,-0.904327214,-0.904327214,-0.904327214,-0.904327214,,,,,,,,,,,,,
2246,24.37065972,-0.897135545,-0.897135545,-0.897135545,-0.897135545,-0.897135545,-0.897135545,,,,,,,,,,,,,
2247,24.38151042,-0.893439677,-0.893439677,-0.893439677,-0.893439677,-0.893439677,-0.893439677,,,,,,,,,,,,,
2248,24.39236111,-0.886776072,-0.886776072,-0.886776072,-0.886776072,-0.886776072,-0.886776072,,,,,,,,,,,,,
2249,24.40321181,-0.879641206,-0.879641206,-0.879641206,-0.879641206,-0.879641206,-0.879641206,,,,,,,,,,,,,
2250,24.4140625,-0.88782287,-0.88782287,-0.88782287,-0.88782287,-0.88782287,-0.88782287,,,,,,,,,,,,,
2251,24.42491319,-0.878429782,-0.878429782,-0.878429782,-0.878429782,-0.878429782,-0.878429782,,,,,,,,,,,,,
2252,24.43576389,-0.880042948,-0.880042948,-0.880042948,-0.880042948,-0.880042948,-0.880042948,,,,,,,,,,,,,
2253,24.44661458,-0.873964399,-0.873964399,-0.873964399,-0.873964399,-0.873964399,-0.873964399,,,,,,,,,,,,,
2254,24.45746528,-0.857369155,-0.857369155,-0.857369155,-0.857369155,-0.857369155,-0.857369155,,,,,,,,,,,,,
2255,24.46831597,-0.857833074,-0.857833074,-0.857833074,-0.857833074,-0.857833074,-0.857833074,,,,,,,,,,,,,
2256,24.47916667,-0.850662342,-0.850662342,-0.850662342,-0.850662342,-0.850662342,-0.850662342,,,,,,,,,,,,,
2257,24.49001736,-0.847951117,-0.847951117,-0.847951117,-0.847951117,-0.847951117,-0.847951117,,,,,,,,,,,,,
2258,24.50086806,-0.843228825,-0.843228825,-0.843228825,-0.843228825,-0.843228825,-0.843228825,,,,,,,,,,,,,
2259,24.51171875,-0.83246701,-0.83246701,-0.83246701,-0.83246701,-0.83246701,-0.83246701,,,,,,,,,,,,,
2260,24.52256944,-0.823834746,-0.823834746,-0.823834746,-0.823834746,-0.823834746,-0.823834746,,,,,,,,,,,,,
2261,24.53342014,-0.812469515,-0.812469515,-0.812469515,-0.812469515,-0.812469515,-0.812469515,,,,,,,,,,,,,
2262,24.54427083,-0.805118121,-0.805118121,-0.805118121,-0.805118121,-0.805118121,-0.805118121,,,,,,,,,,,,,
2263,24.55512153,-0.789064445,-0.789064445,-0.789064445,-0.789064445,-0.789064445,-0.789064445,,,,,,,,,,,,,
2264,24.56597222,-0.774483128,-0.774483128,-0.774483128,-0.774483128,-0.774483128,-0.774483128,,,,,,,,,,,,,
2265,24.57682292,-0.758978325,-0.758978325,-0.758978325,-0.758978325,-0.758978325,-0.758978325,,,,,,,,,,,,,
2266,24.58767361,-0.755506163,-0.755506163,-0.755506163,-0.755506163,-0.755506163,-0.755506163,,,,,,,,,,,,,
2267,24.59852431,-0.735025604,-0.735025604,-0.735025604,-0.735025604,-0.735025604,-0.735025604,,,,,,,,,,,,,
2268,24.609375,-0.720367297,-0.720367297,-0.720367297,-0.720367297,-0.720367297,-0.720367297,,,,,,,,,,,,,
2269,24.62022569,-0.717396775,-0.717396775,-0.717396775,-0.717396775,-0.717396775,-0.717396775,,,,,,,,,,,,,
2270,24.63107639,-0.708425885,-0.708425885,-0.708425885,-0.708425885,-0.708425885,-0.708425885,,,,,,,,,,,,,
2271,24.64192708,-0.686902211,-0.686902211,-0.686902211,-0.686902211,-0.686902211,-0.686902211,,,,,,,,,,,,,
2272,24.65277778,-0.665791634,-0.665791634,-0.665791634,-0.665791634,-0.665791634,-0.665791634,,,,,,,,,,,,,
2273,24.66362847,-0.667481507,-0.667481507,-0.667481507,-0.667481507,-0.667481507,-0.667481507,,,,,,,,,,,,,
2274,24.67447917,-0.645401078,-0.645401078,-0.645401078,-0.645401078,-0.645401078,-0.645401078,,,,,,,,,,,,,
2275,24.68532986,-0.62080236,-0.62080236,-0.62080236,-0.62080236,-0.62080236,-0.62080236,,,,,,,,,,,,,
2276,24.69618056,-0.607297726,-0.607297726,-0.607297726,-0.607297726,-0.607297726,-0.607297726,,,,,,,,,,,,,
2277,24.70703125,-0.588492807,-0.588492807,-0.588492807,-0.588492807,-0.588492807,-0.588492807,,,,,,,,,,,,,
2278,24.71788194,-0.575314447,-0.575314447,-0.575314447,-0.575314447,-0.575314447,-0.575314447,,,,,,,,,,,,,
2279,24.72873264,-0.545604256,-0.545604256,-0.545604256,-0.545604256,-0.545604256,-0.545604256,,,,,,,,,,,,,
2280,24.73958333,-0.539263885,-0.539263885,-0.539263885,-0.539263885,-0.539263885,-0.539263885,,,,,,,,,,,,,
2281,24.75043403,-0.512003779,-0.512003779,-0.512003779,-0.512003779,-0.512003779,-0.512003779,,,,,,,,,,,,,
2282,24.76128472,-0.501004763,-0.501004763,-0.501004763,-0.501004763,-0.501004763,-0.501004763,,,,,,,,,,,,,
2283,24.77213542,-0.475277951,-0.475277951,-0.475277951,-0.475277951,-0.475277951,-0.475277951,,,,,,,,,,,,,
2284,24.78298611,-0.466021902,-0.466021902,-0.466021902,-0.466021902,-0.466021902,-0.466021902,,,,,,,,,,,,,
2285,24.79383681,-0.426591893,-0.426591893,-0.426591893,-0.426591893,-0.426591893,-0.426591893,,,,,,,,,,,,,
2286,24.8046875,-0.420212227,-0.420212227,-0.420212227,-0.420212227,-0.420212227,-0.420212227,,,,,,,,,,,,,
2287,24.81553819,-0.399592468,-0.399592468,-0.399592468,-0.399592468,-0.399592468,-0.399592468,,,,,,,,,,,,,
2288,24.82638889,-0.377763024,-0.377763024,-0.377763024,-0.377763024,-0.377763024,-0.377763024,,,,,,,,,,,,,
2289,24.83723958,-0.345530512,-0.345530512,-0.345530512,-0.345530512,-0.345530512,-0.345530512,,,,,,,,,,,,,
2290,24.84809028,-0.335988136,-0.335988136,-0.335988136,-0.335988136,-0.335988136,-0.335988136,,,,,,,,,,,,,
2291,24.85894097,-0.305481744,-0.305481744,-0.305481744,-0.305481744,-0.305481744,-0.305481744,,,,,,,,,,,,,
2292,24.86979167,-0.282592058,-0.282592058,-0.282592058,-0.282592058,-0.282592058,-0.282592058,,,,,,,,,,,,,
2293,24.88064236,-0.26797319,-0.26797319,-0.26797319,-0.26797319,-0.26797319,-0.26797319,,,,,,,,,,,,,
2294,24.89149306,-0.239260013,-0.239260013,-0.239260013,-0.239260013,-0.239260013,-0.239260013,,,,,,,,,,,,,
2295,24.90234375,-0.212228129,-0.212228129,-0.212228129,-0.212228129,-0.212228129,-0.212228129,,,,,,,,,,,,,
