,amplitude (in pu),timestamps (in ms)
13422,0.427555093,873.828125
13423,0.405241314,873.8932292
13424,0.382683432,873.9583333
13425,0.359895037,874.0234375
13426,0.336889853,874.0885417
13427,0.31368174,874.1536458
13428,0.290284677,874.21875
13429,0.266712757,874.2838542
13430,0.24298018,874.3489583
13431,0.21910124,874.4140625
13432,0.195090322,874.4791667
13433,0.170961889,874.5442708
13434,0.146730474,874.609375
13435,0.122410675,874.6744792
13436,0.09801714,874.7395833
13437,0.073564564,874.8046875
13438,0.049067674,874.8697917
13439,0.024541229,874.9348958
13440,5.19E-14,875
13441,-0.024541229,875.0651042
13442,-0.049067674,875.1302083
13443,-0.073564564,875.1953125
13444,-0.09801714,875.2604167
13445,-0.122410675,875.3255208
13446,-0.146730474,875.390625
13447,-0.170961889,875.4557292
13448,-0.195090322,875.5208333
13449,-0.21910124,875.5859375
13450,-0.24298018,875.6510417
13451,-0.266712757,875.7161458
13452,-0.290284677,875.78125
13453,-0.31368174,875.8463542
13454,-0.336889853,875.9114583
13455,-0.359895037,875.9765625
13456,-0.382683432,876.0416667
13457,-0.405241314,876.1067708
13458,-0.427555093,876.171875
13459,-0.44961133,876.2369792
13460,-0.471396737,876.3020833
13461,-0.492898192,876.3671875
13462,-0.514102744,876.4322917
13463,-0.53499762,876.4973958
13464,-0.555570233,876.5625
13465,-0.575808191,876.6276042
13466,-0.595699304,876.6927083
13467,-0.615231591,876.7578125
13468,-0.634393284,876.8229167
13469,-0.653172843,876.8880208
13470,-0.671558955,876.953125
13471,-0.689540545,877.0182292
13472,-0.707106781,877.0833333
13473,-0.724247083,877.1484375
13474,-0.740951125,877.2135417
13475,-0.757208847,877.2786458
13476,-0.773010453,877.34375
13477,-0.788346428,877.4088542
13478,-0.803207531,877.4739583
13479,-0.817584813,877.5390625
13480,-0.831469612,877.6041667
13481,-0.844853565,877.6692708
13482,-0.85772861,877.734375
13483,-0.870086991,877.7994792
13484,-0.881921264,877.8645833
13485,-0.893224301,877.9296875
13486,-0.903989293,877.9947917
13487,-0.914209756,878.0598958
13488,-0.923879533,878.125
13489,-0.932992799,878.1901042
13490,-0.941544065,878.2552083
13491,-0.949528181,878.3203125
13492,-0.956940336,878.3854167
13493,-0.963776066,878.4505208
13494,-0.970031253,878.515625
13495,-0.97570213,878.5807292
13496,-0.98078528,878.6458333
13497,-0.985277642,878.7109375
13498,-0.98917651,878.7760417
13499,-0.992479535,878.8411458
13500,-0.995184727,878.90625
13501,-0.997290457,878.9713542
13502,-0.998795456,879.0364583
13503,-0.999698819,879.1015625
13504,-1,879.1666667
13505,-0.999698819,879.2317708
13506,-0.998795456,879.296875
13507,-0.997290457,879.3619792
13508,-0.995184727,879.4270833
13509,-0.992479535,879.4921875
13510,-0.98917651,879.5572917
13511,-0.985277642,879.6223958
13512,-0.98078528,879.6875
13513,-0.97570213,879.7526042
13514,-0.970031253,879.8177083
13515,-0.963776066,879.8828125
13516,-0.956940336,879.9479167
13517,-0.949528181,880.0130208
13518,-0.941544065,880.078125
13519,-0.932992799,880.1432292
13520,-0.923879533,880.2083333
13521,-0.914209756,880.2734375
13522,-0.903989293,880.3385417
13523,-0.893224301,880.4036458
13524,-0.881921264,880.46875
13525,-0.870086991,880.5338542
13526,-0.85772861,880.5989583
13527,-0.844853565,880.6640625
13528,-0.831469612,880.7291667
13529,-0.817584813,880.7942708
13530,-0.803207531,880.859375
13531,-0.788346428,880.9244792
13532,-0.773010453,880.9895833
13533,-0.757208847,881.0546875
13534,-0.740951125,881.1197917
13535,-0.724247083,881.1848958
13536,-0.707106781,881.25
13537,-0.689540545,881.3151042
13538,-0.671558955,881.3802083
13539,-0.653172843,881.4453125
13540,-0.634393284,881.5104167
13541,-0.615231591,881.5755208
13542,-0.595699304,881.640625
13543,-0.575808191,881.7057292
13544,-0.555570233,881.7708333
13545,-0.53499762,881.8359375
13546,-0.514102744,881.9010417
13547,-0.492898192,881.9661458
13548,-0.471396737,882.03125
13549,-0.44961133,882.0963542
13550,-0.427555093,882.1614583
13551,-0.405241314,882.2265625
13552,-0.382683432,882.2916667
13553,-0.359895037,882.3567708
13554,-0.336889853,882.421875
13555,-0.31368174,882.4869792
13556,-0.290284677,882.5520833
13557,-0.266712757,882.6171875
13558,-0.24298018,882.6822917
13559,-0.21910124,882.7473958
13560,-0.195090322,882.8125
13561,-0.170961889,882.8776042
13562,-0.146730474,882.9427083
13563,-0.122410675,883.0078125
13564,-0.09801714,883.0729167
13565,-0.073564564,883.1380208
13566,-0.049067674,883.203125
13567,-0.024541229,883.2682292
13568,-6.27E-14,883.3333333
13569,0.024541229,883.3984375
13570,0.049067674,883.4635417
13571,0.073564564,883.5286458
13572,0.09801714,883.59375
13573,0.122410675,883.6588542
13574,0.146730474,883.7239583
13575,0.170961889,883.7890625
13576,0.195090322,883.8541667
13577,0.21910124,883.9192708
13578,0.24298018,883.984375
13579,0.266712757,884.0494792
13580,0.290284677,884.1145833
13581,0.31368174,884.1796875
13582,0.336889853,884.2447917
13583,0.359895037,884.3098958
13584,0.382683432,884.375
13585,0.405241314,884.4401042
13586,0.427555093,884.5052083
13587,0.44961133,884.5703125
13588,0.471396737,884.6354167
13589,0.492898192,884.7005208
13590,0.514102744,884.765625
13591,0.53499762,884.8307292
13592,0.555570233,884.8958333
13593,0.575808191,884.9609375
13594,0.595699304,885.0260417
13595,0.615231591,885.0911458
13596,0.634393284,885.15625
13597,0.653172843,885.2213542
13598,0.671558955,885.2864583
13599,0.689540545,885.3515625
13600,0.707106781,885.4166667
13601,0.724247083,885.4817708
13602,0.740951125,885.546875
13603,0.757208847,885.6119792
13604,0.773010453,885.6770833
13605,0.788346428,885.7421875
13606,0.803207531,885.8072917
13607,0.817584813,885.8723958
13608,0.831469612,885.9375
13609,0.844853565,886.0026042
13610,0.85772861,886.0677083
13611,0.870086991,886.1328125
13612,0.881921264,886.1979167
13613,0.893224301,886.2630208
13614,0.903989293,886.328125
13615,0.914209756,886.3932292
13616,0.923879533,886.4583333
13617,0.932992799,886.5234375
13618,0.941544065,886.5885417
13619,0.949528181,886.6536458
13620,0.956940336,886.71875
13621,0.963776066,886.7838542
13622,0.970031253,886.8489583
13623,0.97570213,886.9140625
13624,0.98078528,886.9791667
13625,0.985277642,887.0442708
13626,0.98917651,887.109375
13627,0.992479535,887.1744792
13628,0.995184727,887.2395833
13629,0.997290457,887.3046875
13630,0.998795456,887.3697917
13631,0.999698819,887.4348958
13632,1,887.5
13633,0.999698819,887.5651042
13634,0.998795456,887.6302083
13635,0.997290457,887.6953125
13636,0.995184727,887.7604167
13637,0.992479535,887.8255208
13638,0.98917651,887.890625
13639,0.985277642,887.9557292
13640,0.98078528,888.0208333
13641,0.97570213,888.0859375
13642,0.970031253,888.1510417
13643,0.963776066,888.2161458
13644,0.956940336,888.28125
13645,0.949528181,888.3463542
13646,0.941544065,888.4114583
13647,0.932992799,888.4765625
13648,0.923879533,888.5416667
13649,0.914209756,888.6067708
13650,0.903989293,888.671875
13651,0.893224301,888.7369792
13652,0.881921264,888.8020833
13653,0.870086991,888.8671875
13654,0.85772861,888.9322917
13655,0.844853565,888.9973958
13656,0.831469612,889.0625
13657,0.817584813,889.1276042
13658,0.803207531,889.1927083
13659,0.788346428,889.2578125
13660,0.773010453,889.3229167
13661,0.757208847,889.3880208
13662,0.740951125,889.453125
13663,0.724247083,889.5182292
13664,0.707106781,889.5833333
13665,0.689540545,889.6484375
13666,0.671558955,889.7135417
13667,0.653172843,889.7786458
13668,0.634393284,889.84375
13669,0.615231591,889.9088542
13670,0.595699304,889.9739583
13671,0.575808191,890.0390625
13672,0.555570233,890.1041667
13673,0.53499762,890.1692708
13674,0.514102744,890.234375
13675,0.492898192,890.2994792
13676,0.471396737,890.3645833
13677,0.44961133,890.4296875
13678,0.427555093,890.4947917
13679,0.405241314,890.5598958
13680,0.382683432,890.625
13681,0.359895037,890.6901042
13682,0.336889853,890.7552083
13683,0.31368174,890.8203125
13684,0.290284677,890.8854167
13685,0.266712757,890.9505208
13686,0.24298018,891.015625
13687,0.21910124,891.0807292
13688,0.195090322,891.1458333
13689,0.170961889,891.2109375
13690,0.146730474,891.2760417
13691,0.122410675,891.3411458
13692,0.09801714,891.40625
13693,0.073564564,891.4713542
13694,0.049067674,891.5364583
13695,0.024541229,891.6015625
13696,1.67E-14,891.6666667
13697,-0.024541229,891.7317708
13698,-0.049067674,891.796875
13699,-0.073564564,891.8619792
13700,-0.09801714,891.9270833
13701,-0.122410675,891.9921875
13702,-0.146730474,892.0572917
13703,-0.170961889,892.1223958
13704,-0.195090322,892.1875
13705,-0.21910124,892.2526042
13706,-0.24298018,892.3177083
13707,-0.266712757,892.3828125
13708,-0.290284677,892.4479167
13709,-0.31368174,892.5130208
13710,-0.336889853,892.578125
13711,-0.359895037,892.6432292
13712,-0.382683432,892.7083333
13713,-0.405241314,892.7734375
13714,-0.427555093,892.8385417
13715,-0.44961133,892.9036458
13716,-0.471396737,892.96875
13717,-0.492898192,893.0338542
13718,-0.514102744,893.0989583
13719,-0.53499762,893.1640625
13720,-0.555570233,893.2291667
13721,-0.575808191,893.2942708
13722,-0.595699304,893.359375
13723,-0.615231591,893.4244792
13724,-0.634393284,893.4895833
13725,-0.653172843,893.5546875
13726,-0.671558955,893.6197917
13727,-0.689540545,893.6848958
13728,-0.707106781,893.75
13729,-0.724247083,893.8151042
13730,-0.740951125,893.8802083
13731,-0.757208847,893.9453125
13732,-0.773010453,894.0104167
13733,-0.788346428,894.0755208
13734,-0.803207531,894.140625
13735,-0.817584813,894.2057292
13736,-0.831469612,894.2708333
13737,-0.844853565,894.3359375
13738,-0.85772861,894.4010417
13739,-0.870086991,894.4661458
13740,-0.881921264,894.53125
13741,-0.893224301,894.5963542
13742,-0.903989293,894.6614583
13743,-0.914209756,894.7265625
13744,-0.923879533,894.7916667
13745,-0.932992799,894.8567708
13746,-0.941544065,894.921875
13747,-0.949528181,894.9869792
13748,-0.956940336,895.0520833
13749,-0.963776066,895.1171875
13750,-0.970031253,895.1822917
13751,-0.97570213,895.2473958
13752,-0.98078528,895.3125
13753,-0.985277642,895.3776042
13754,-0.98917651,895.4427083
13755,-0.992479535,895.5078125
13756,-0.995184727,895.5729167
13757,-0.997290457,895.6380208
13758,-0.998795456,895.703125
13759,-0.999698819,895.7682292
13760,-1,895.8333333
13761,-0.999698819,895.8984375
13762,-0.998795456,895.9635417
13763,-0.997290457,896.0286458
13764,-0.995184727,896.09375
13765,-0.992479535,896.1588542
13766,-0.98917651,896.2239583
13767,-0.985277642,896.2890625
13768,-0.98078528,896.3541667
13769,-0.97570213,896.4192708
13770,-0.970031253,896.484375
13771,-0.963776066,896.5494792
13772,-0.956940336,896.6145833
13773,-0.949528181,896.6796875
13774,-0.941544065,896.7447917
13775,-0.932992799,896.8098958
13776,-0.923879533,896.875
13777,-0.914209756,896.9401042
13778,-0.903989293,897.0052083
13779,-0.893224301,897.0703125
13780,-0.881921264,897.1354167
13781,-0.870086991,897.2005208
13782,-0.85772861,897.265625
13783,-0.844853565,897.3307292
13784,-0.831469612,897.3958333
13785,-0.817584813,897.4609375
13786,-0.803207531,897.5260417
13787,-0.788346428,897.5911458
13788,-0.773010453,897.65625
13789,-0.757208847,897.7213542
13790,-0.740951125,897.7864583
13791,-0.724247083,897.8515625
13792,-0.707106781,897.9166667
13793,-0.689540545,897.9817708
13794,-0.671558955,898.046875
13795,-0.653172843,898.1119792
13796,-0.634393284,898.1770833
13797,-0.615231591,898.2421875
13798,-0.595699304,898.3072917
13799,-0.575808191,898.3723958
13800,-0.555570233,898.4375
13801,-0.53499762,898.5026042
13802,-0.514102744,898.5677083
13803,-0.492898192,898.6328125
13804,-0.471396737,898.6979167
13805,-0.44961133,898.7630208
13806,-0.427555093,898.828125
13807,-0.405241314,898.8932292
13808,-0.382683432,898.9583333
13809,-0.359895037,899.0234375
13810,-0.336889853,899.0885417
13811,-0.31368174,899.1536458
13812,-0.290284677,899.21875
13813,-0.266712757,899.2838542
13814,-0.24298018,899.3489583
13815,-0.21910124,899.4140625
13816,-0.195090322,899.4791667
13817,-0.170961889,899.5442708
13818,-0.146730474,899.609375
13819,-0.122410675,899.6744792
13820,-0.09801714,899.7395833
13821,-0.073564564,899.8046875
13822,-0.049067674,899.8697917
13823,-0.024541229,899.9348958
13824,-2.74E-14,900
13825,0.024541229,900.0651042
13826,0.049067674,900.1302083
13827,0.073564564,900.1953125
13828,0.09801714,900.2604167
13829,0.122410675,900.3255208
13830,0.146730474,900.390625
13831,0.170961889,900.4557292
13832,0.195090322,900.5208333
13833,0.21910124,900.5859375
13834,0.24298018,900.6510417
13835,0.266712757,900.7161458
13836,0.290284677,900.78125
13837,0.31368174,900.8463542
13838,0.336889853,900.9114583
13839,0.359895037,900.9765625
13840,0.382683432,901.0416667
13841,0.405241314,901.1067708
13842,0.427555093,901.171875
13843,0.44961133,901.2369792
13844,0.471396737,901.3020833
13845,0.492898192,901.3671875
13846,0.514102744,901.4322917
13847,0.53499762,901.4973958
13848,0.555570233,901.5625
13849,0.575808191,901.6276042
13850,0.595699304,901.6927083
13851,0.615231591,901.7578125
13852,0.634393284,901.8229167
13853,0.653172843,901.8880208
13854,0.671558955,901.953125
13855,0.689540545,902.0182292
13856,0.707106781,902.0833333
13857,0.724247083,902.1484375
13858,0.740951125,902.2135417
13859,0.757208847,902.2786458
13860,0.773010453,902.34375
13861,0.788346428,902.4088542
13862,0.803207531,902.4739583
13863,0.817584813,902.5390625
13864,0.831469612,902.6041667
13865,0.844853565,902.6692708
13866,0.85772861,902.734375
13867,0.870086991,902.7994792
13868,0.881921264,902.8645833
13869,0.893224301,902.9296875
13870,0.903989293,902.9947917
13871,0.914209756,903.0598958
13872,0.923879533,903.125
13873,0.932992799,903.1901042
13874,0.941544065,903.2552083
13875,0.949528181,903.3203125
13876,0.956940336,903.3854167
13877,0.963776066,903.4505208
13878,0.970031253,903.515625
13879,0.97570213,903.5807292
13880,0.98078528,903.6458333
13881,0.985277642,903.7109375
13882,0.98917651,903.7760417
13883,0.992479535,903.8411458
13884,0.995184727,903.90625
13885,0.997290457,903.9713542
13886,0.998795456,904.0364583
13887,0.999698819,904.1015625
13888,1,904.1666667
13889,0.999698819,904.2317708
13890,0.998795456,904.296875
13891,0.997290457,904.3619792
13892,0.995184727,904.4270833
13893,0.992479535,904.4921875
13894,0.98917651,904.5572917
13895,0.985277642,904.6223958
13896,0.98078528,904.6875
13897,0.97570213,904.7526042
13898,0.970031253,904.8177083
13899,0.963776066,904.8828125
13900,0.956940336,904.9479167
13901,0.949528181,905.0130208
13902,0.941544065,905.078125
13903,0.932992799,905.1432292
13904,0.923879533,905.2083333
13905,0.914209756,905.2734375
13906,0.903989293,905.3385417
13907,0.893224301,905.4036458
13908,0.881921264,905.46875
13909,0.870086991,905.5338542
13910,0.85772861,905.5989583
13911,0.844853565,905.6640625
13912,0.831469612,905.7291667
13913,0.817584813,905.7942708
13914,0.803207531,905.859375
13915,0.788346428,905.9244792
13916,0.773010453,905.9895833
13917,0.757208847,906.0546875
13918,0.740951125,906.1197917
13919,0.724247083,906.1848958
13920,0.707106781,906.25
13921,0.689540545,906.3151042
13922,0.671558955,906.3802083
13923,0.653172843,906.4453125
13924,0.634393284,906.5104167
13925,0.615231591,906.5755208
13926,0.595699304,906.640625
13927,0.575808191,906.7057292
13928,0.555570233,906.7708333
13929,0.53499762,906.8359375
13930,0.514102744,906.9010417
13931,0.492898192,906.9661458
13932,0.471396737,907.03125
13933,0.44961133,907.0963542
13934,0.427555093,907.1614583
13935,0.405241314,907.2265625
13936,0.382683432,907.2916667
13937,0.359895037,907.3567708
13938,0.336889853,907.421875
13939,0.31368174,907.4869792
13940,0.290284677,907.5520833
13941,0.266712757,907.6171875
13942,0.24298018,907.6822917
13943,0.21910124,907.7473958
13944,0.195090322,907.8125
13945,0.170961889,907.8776042
13946,0.146730474,907.9427083
13947,0.122410675,908.0078125
13948,0.09801714,908.0729167
13949,0.073564564,908.1380208
13950,0.049067674,908.203125
13951,0.024541229,908.2682292
13952,3.82E-14,908.3333333
13953,-0.024541229,908.3984375
13954,-0.049067674,908.4635417
13955,-0.073564564,908.5286458
13956,-0.09801714,908.59375
13957,-0.122410675,908.6588542
13958,-0.146730474,908.7239583
13959,-0.170961889,908.7890625
13960,-0.195090322,908.8541667
13961,-0.21910124,908.9192708
13962,-0.24298018,908.984375
13963,-0.266712757,909.0494792
13964,-0.290284677,909.1145833
13965,-0.31368174,909.1796875
13966,-0.336889853,909.2447917
13967,-0.359895037,909.3098958
13968,-0.382683432,909.375
13969,-0.405241314,909.4401042
13970,-0.427555093,909.5052083
13971,-0.44961133,909.5703125
13972,-0.471396737,909.6354167
13973,-0.492898192,909.7005208
13974,-0.514102744,909.765625
13975,-0.53499762,909.8307292
13976,-0.555570233,909.8958333
13977,-0.575808191,909.9609375
13978,-0.595699304,910.0260417
13979,-0.615231591,910.0911458
13980,-0.634393284,910.15625
13981,-0.653172843,910.2213542
13982,-0.671558955,910.2864583
13983,-0.689540545,910.3515625
13984,-0.707106781,910.4166667
13985,-0.724247083,910.4817708
13986,-0.740951125,910.546875
13987,-0.757208847,910.6119792
13988,-0.773010453,910.6770833
13989,-0.788346428,910.7421875
13990,-0.803207531,910.8072917
13991,-0.817584813,910.8723958
13992,-0.831469612,910.9375
13993,-0.844853565,911.0026042
13994,-0.85772861,911.0677083
13995,-0.870086991,911.1328125
13996,-0.881921264,911.1979167
13997,-0.893224301,911.2630208
13998,-0.903989293,911.328125
13999,-0.914209756,911.3932292
14000,-0.923879533,911.4583333
14001,-0.932992799,911.5234375
14002,-0.941544065,911.5885417
14003,-0.949528181,911.6536458
14004,-0.956940336,911.71875
14005,-0.963776066,911.7838542
14006,-0.970031253,911.8489583
14007,-0.97570213,911.9140625
14008,-0.98078528,911.9791667
14009,-0.985277642,912.0442708
14010,-0.98917651,912.109375
14011,-0.992479535,912.1744792
14012,-0.995184727,912.2395833
14013,-0.997290457,912.3046875
14014,-0.998795456,912.3697917
14015,-0.999698819,912.4348958
14016,-1,912.5
14017,-0.999698819,912.5651042
14018,-0.998795456,912.6302083
14019,-0.997290457,912.6953125
14020,-0.995184727,912.7604167
14021,-0.992479535,912.8255208
14022,-0.98917651,912.890625
14023,-0.985277642,912.9557292
14024,-0.98078528,913.0208333
14025,-0.97570213,913.0859375
14026,-0.970031253,913.1510417
14027,-0.963776066,913.2161458
14028,-0.956940336,913.28125
14029,-0.949528181,913.3463542
14030,-0.941544065,913.4114583
14031,-0.932992799,913.4765625
14032,-0.923879533,913.5416667
14033,-0.914209756,913.6067708
14034,-0.903989293,913.671875
14035,-0.893224301,913.7369792
14036,-0.881921264,913.8020833
14037,-0.870086991,913.8671875
14038,-0.85772861,913.9322917
14039,-0.844853565,913.9973958
14040,-0.831469612,914.0625
14041,-0.817584813,914.1276042
14042,-0.803207531,914.1927083
14043,-0.788346428,914.2578125
14044,-0.773010453,914.3229167
14045,-0.757208847,914.3880208
14046,-0.740951125,914.453125
14047,-0.724247083,914.5182292
14048,-0.707106781,914.5833333
14049,-0.689540545,914.6484375
14050,-0.671558955,914.7135417
14051,-0.653172843,914.7786458
14052,-0.634393284,914.84375
14053,-0.615231591,914.9088542
14054,-0.595699304,914.9739583
14055,-0.575808191,915.0390625
14056,-0.555570233,915.1041667
14057,-0.53499762,915.1692708
14058,-0.514102744,915.234375
14059,-0.492898192,915.2994792
14060,-0.471396737,915.3645833
14061,-0.44961133,915.4296875
14062,-0.427555093,915.4947917
14063,-0.405241314,915.5598958
14064,-0.382683432,915.625
14065,-0.359895037,915.6901042
14066,-0.336889853,915.7552083
14067,-0.31368174,915.8203125
14068,-0.290284677,915.8854167
14069,-0.266712757,915.9505208
14070,-0.24298018,916.015625
14071,-0.21910124,916.0807292
14072,-0.195090322,916.1458333
14073,-0.170961889,916.2109375
14074,-0.146730474,916.2760417
14075,-0.122410675,916.3411458
14076,-0.09801714,916.40625
14077,-0.073564564,916.4713542
14078,-0.049067674,916.5364583
14079,-0.024541229,916.6015625
14080,-4.90E-14,916.6666667
14081,0.024541229,916.7317708
14082,0.049067674,916.796875
14083,0.073564564,916.8619792
14084,0.09801714,916.9270833
14085,0.122410675,916.9921875
14086,0.146730474,917.0572917
14087,0.170961889,917.1223958
14088,0.195090322,917.1875
14089,0.21910124,917.2526042
14090,0.24298018,917.3177083
14091,0.266712757,917.3828125
14092,0.290284677,917.4479167
14093,0.31368174,917.5130208
14094,0.336889853,917.578125
14095,0.359895037,917.6432292
14096,0.382683432,917.7083333
14097,0.405241314,917.7734375
14098,0.427555093,917.8385417
14099,0.44961133,917.9036458
14100,0.471396737,917.96875
14101,0.492898192,918.0338542
14102,0.514102744,918.0989583
14103,0.53499762,918.1640625
14104,0.555570233,918.2291667
14105,0.575808191,918.2942708
14106,0.595699304,918.359375
14107,0.615231591,918.4244792
14108,0.634393284,918.4895833
14109,0.653172843,918.5546875
14110,0.671558955,918.6197917
14111,0.689540545,918.6848958
14112,0.707106781,918.75
14113,0.724247083,918.8151042
14114,0.740951125,918.8802083
14115,0.757208847,918.9453125
14116,0.773010453,919.0104167
14117,0.788346428,919.0755208
14118,0.803207531,919.140625
14119,0.817584813,919.2057292
14120,0.831469612,919.2708333
14121,0.844853565,919.3359375
14122,0.85772861,919.4010417
14123,0.870086991,919.4661458
14124,0.881921264,919.53125
14125,0.893224301,919.5963542
14126,0.903989293,919.6614583
14127,0.914209756,919.7265625
14128,0.923879533,919.7916667
14129,0.932992799,919.8567708
14130,0.941544065,919.921875
14131,0.949528181,919.9869792
14132,0.956940336,920.0520833
14133,0.963776066,920.1171875
14134,0.970031253,920.1822917
14135,0.97570213,920.2473958
14136,0.98078528,920.3125
14137,0.985277642,920.3776042
14138,0.98917651,920.4427083
14139,0.992479535,920.5078125
14140,0.995184727,920.5729167
14141,0.997290457,920.6380208
14142,0.998795456,920.703125
14143,0.999698819,920.7682292
14144,1,920.8333333
14145,0.999698819,920.8984375
14146,0.998795456,920.9635417
14147,0.997290457,921.0286458
14148,0.995184727,921.09375
14149,0.992479535,921.1588542
14150,0.98917651,921.2239583
14151,0.985277642,921.2890625
14152,0.98078528,921.3541667
14153,0.97570213,921.4192708
14154,0.970031253,921.484375
14155,0.963776066,921.5494792
14156,0.956940336,921.6145833
14157,0.949528181,921.6796875
14158,0.941544065,921.7447917
14159,0.932992799,921.8098958
14160,0.923879533,921.875
14161,0.914209756,921.9401042
14162,0.903989293,922.0052083
14163,0.893224301,922.0703125
14164,0.881921264,922.1354167
14165,0.870086991,922.2005208
14166,0.85772861,922.265625
14167,0.844853565,922.3307292
14168,0.831469612,922.3958333
14169,0.817584813,922.4609375
14170,0.803207531,922.5260417
14171,0.788346428,922.5911458
14172,0.773010453,922.65625
14173,0.757208847,922.7213542
14174,0.740951125,922.7864583
14175,0.724247083,922.8515625
14176,0.707106781,922.9166667
14177,0.689540545,922.9817708
14178,0.671558955,923.046875
14179,0.653172843,923.1119792
14180,0.634393284,923.1770833
14181,0.615231591,923.2421875
14182,0.595699304,923.3072917
14183,0.575808191,923.3723958
14184,0.555570233,923.4375
14185,0.53499762,923.5026042
14186,0.514102744,923.5677083
14187,0.492898192,923.6328125
14188,0.471396737,923.6979167
14189,0.44961133,923.7630208
14190,0.427555093,923.828125
14191,0.405241314,923.8932292
14192,0.382683432,923.9583333
14193,0.359895037,924.0234375
14194,0.336889853,924.0885417
14195,0.31368174,924.1536458
14196,0.290284677,924.21875
14197,0.266712757,924.2838542
14198,0.24298018,924.3489583
14199,0.21910124,924.4140625
14200,0.195090322,924.4791667
14201,0.170961889,924.5442708
14202,0.146730474,924.609375
14203,0.122410675,924.6744792
14204,0.09801714,924.7395833
14205,0.073564564,924.8046875
14206,0.049067674,924.8697917
14207,0.024541229,924.9348958
14208,2.94E-15,925
14209,-0.024541229,925.0651042
14210,-0.049067674,925.1302083
14211,-0.073564564,925.1953125
14212,-0.09801714,925.2604167
14213,-0.122410675,925.3255208
14214,-0.146730474,925.390625
14215,-0.170961889,925.4557292
14216,-0.195090322,925.5208333
14217,-0.21910124,925.5859375
14218,-0.24298018,925.6510417
14219,-0.266712757,925.7161458
14220,-0.290284677,925.78125
14221,-0.31368174,925.8463542
14222,-0.336889853,925.9114583
14223,-0.359895037,925.9765625
14224,-0.382683432,926.0416667
14225,-0.405241314,926.1067708
14226,-0.427555093,926.171875
14227,-0.44961133,926.2369792
14228,-0.471396737,926.3020833
14229,-0.492898192,926.3671875
14230,-0.514102744,926.4322917
14231,-0.53499762,926.4973958
14232,-0.555570233,926.5625
14233,-0.575808191,926.6276042
14234,-0.595699304,926.6927083
14235,-0.615231591,926.7578125
14236,-0.634393284,926.8229167
14237,-0.653172843,926.8880208
14238,-0.671558955,926.953125
14239,-0.689540545,927.0182292
14240,-0.707106781,927.0833333
14241,-0.724247083,927.1484375
14242,-0.740951125,927.2135417
14243,-0.757208847,927.2786458
14244,-0.773010453,927.34375
14245,-0.788346428,927.4088542
14246,-0.803207531,927.4739583
14247,-0.817584813,927.5390625
14248,-0.831469612,927.6041667
14249,-0.844853565,927.6692708
14250,-0.85772861,927.734375
14251,-0.870086991,927.7994792
14252,-0.881921264,927.8645833
14253,-0.893224301,927.9296875
14254,-0.903989293,927.9947917
14255,-0.914209756,928.0598958
14256,-0.923879533,928.125
14257,-0.932992799,928.1901042
14258,-0.941544065,928.2552083
14259,-0.949528181,928.3203125
14260,-0.956940336,928.3854167
14261,-0.963776066,928.4505208
14262,-0.970031253,928.515625
14263,-0.97570213,928.5807292
14264,-0.98078528,928.6458333
14265,-0.985277642,928.7109375
14266,-0.98917651,928.7760417
14267,-0.992479535,928.8411458
14268,-0.995184727,928.90625
14269,-0.997290457,928.9713542
14270,-0.998795456,929.0364583
14271,-0.999698819,929.1015625
14272,-1,929.1666667
14273,-0.999698819,929.2317708
14274,-0.998795456,929.296875
14275,-0.997290457,929.3619792
14276,-0.995184727,929.4270833
14277,-0.992479535,929.4921875
14278,-0.98917651,929.5572917
14279,-0.985277642,929.6223958
14280,-0.98078528,929.6875
14281,-0.97570213,929.7526042
14282,-0.970031253,929.8177083
14283,-0.963776066,929.8828125
14284,-0.956940336,929.9479167
14285,-0.949528181,930.0130208
14286,-0.941544065,930.078125
14287,-0.932992799,930.1432292
14288,-0.923879533,930.2083333
14289,-0.914209756,930.2734375
14290,-0.903989293,930.3385417
14291,-0.893224301,930.4036458
14292,-0.881921264,930.46875
14293,-0.870086991,930.5338542
14294,-0.85772861,930.5989583
14295,-0.844853565,930.6640625
14296,-0.831469612,930.7291667
14297,-0.817584813,930.7942708
14298,-0.803207531,930.859375
14299,-0.788346428,930.9244792
14300,-0.773010453,930.9895833
14301,-0.757208847,931.0546875
14302,-0.740951125,931.1197917
14303,-0.724247083,931.1848958
14304,-0.707106781,931.25
14305,-0.689540545,931.3151042
14306,-0.671558955,931.3802083
14307,-0.653172843,931.4453125
14308,-0.634393284,931.5104167
14309,-0.615231591,931.5755208
14310,-0.595699304,931.640625
14311,-0.575808191,931.7057292
14312,-0.555570233,931.7708333
14313,-0.53499762,931.8359375
14314,-0.514102744,931.9010417
14315,-0.492898192,931.9661458
14316,-0.471396737,932.03125
14317,-0.44961133,932.0963542
14318,-0.427555093,932.1614583
14319,-0.405241314,932.2265625
14320,-0.382683432,932.2916667
14321,-0.359895037,932.3567708
14322,-0.336889853,932.421875
14323,-0.31368174,932.4869792
14324,-0.290284677,932.5520833
14325,-0.266712757,932.6171875
14326,-0.24298018,932.6822917
14327,-0.21910124,932.7473958
14328,-0.195090322,932.8125
14329,-0.170961889,932.8776042
14330,-0.146730474,932.9427083
14331,-0.122410675,933.0078125
14332,-0.09801714,933.0729167
