index,event_id,start_time,asset_name,manual_event_type,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
378,event_0378,2022_06_28,test_378,test_label,input_event_sample0378,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10,2.98E-08,2.64E-12,0.66026115,0.000768723,7.94E-05,0.33886987,8.07E-06,1.10E-05,1.84E-06,2.47E-10
379,event_0379,2022_06_28,test_379,test_label,input_event_sample0379,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07,3.93E-09,1.28E-08,5.13E-05,1.85E-08,2.92E-05,4.34E-08,2.06E-10,0.998353,0.001565976,4.44E-07
380,event_0380,2022_06_28,test_380,test_label,input_event_sample0380,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09,1.94E-08,1.48E-12,0.79942065,0.000602195,9.42E-05,0.19981839,1.24E-06,5.06E-05,1.27E-05,7.40E-09
381,event_0381,2022_06_28,test_381,test_label,input_event_sample0381,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07,2.72E-14,0.9999529,8.69E-15,1.30E-05,1.69E-08,8.82E-14,3.38E-05,6.99E-13,2.17E-17,3.39E-07
382,event_0382,2022_06_28,test_382,test_label,input_event_sample0382,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06,3.66E-10,0.001987941,9.02E-08,0.9979619,4.14E-06,1.16E-08,4.09E-05,7.71E-10,2.00E-09,5.09E-06
383,event_0383,2022_06_28,test_383,test_label,input_event_sample0383,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1,1.32E-29,4.98E-33,2.26E-36,2.36E-25,9.95E-12,0,6.57E-30,3.75E-34,2.08E-20,1
384,event_0384,2022_06_28,test_384,test_label,input_event_sample0384,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09,4.71E-08,5.96E-21,1.20E-16,6.02E-16,1.40E-06,7.43E-21,2.73E-17,4.52E-07,0.9999981,5.12E-09
385,event_0385,2022_06_28,test_385,test_label,input_event_sample0385,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10,1.98E-11,1.67E-14,0.9999584,4.00E-05,8.26E-07,3.60E-08,1.34E-11,8.53E-07,5.31E-08,1.72E-10
386,event_0386,2022_06_28,test_386,test_label,input_event_sample0386,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07,3.21E-06,2.51E-12,3.99E-13,7.70E-12,3.61E-06,5.89E-15,2.52E-16,9.28E-06,0.99998355,4.15E-07
387,event_0387,2022_06_28,test_387,test_label,input_event_sample0387,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11,5.76E-21,7.76E-24,4.93E-16,9.24E-17,1.23E-08,4.17E-23,6.27E-20,1.55E-09,1,5.88E-11
388,event_0388,2022_06_28,test_388,test_label,input_event_sample0388,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15,9.69E-16,5.30E-16,1.57E-06,8.17E-09,0.000126077,0.99987125,1.08E-06,5.62E-12,6.04E-14,4.17E-15
389,event_0389,2022_06_28,test_389,test_label,input_event_sample0389,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1,1.45E-20,2.91E-16,1.13E-26,1.47E-13,5.91E-12,3.67E-29,9.24E-21,5.35E-12,3.71E-15,1
390,event_0390,2022_06_28,test_390,test_label,input_event_sample0390,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07,6.31E-11,9.86E-08,6.96E-07,0.9999356,1.34E-07,3.49E-09,6.26E-05,3.44E-12,3.74E-12,6.90E-07
391,event_0391,2022_06_28,test_391,test_label,input_event_sample0391,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09,1.40E-14,3.52E-07,2.98E-13,0.9999975,3.75E-09,7.32E-14,2.18E-06,1.55E-15,2.95E-17,3.67E-09
392,event_0392,2022_06_28,test_392,test_label,input_event_sample0392,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10,1.72E-11,8.96E-15,0.99996984,2.76E-05,3.11E-07,1.36E-08,1.94E-10,2.18E-06,1.71E-08,3.17E-10
393,event_0393,2022_06_28,test_393,test_label,input_event_sample0393,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11,1.04E-13,1.17E-35,9.23E-30,6.72E-22,1,4.40E-23,1.38E-20,9.03E-27,1.46E-13,7.92E-11
394,event_0394,2022_06_28,test_394,test_label,input_event_sample0394,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07,2.66E-12,0.99972576,2.44E-13,5.30E-05,1.87E-08,8.08E-12,0.000220489,1.43E-12,1.41E-14,7.55E-07
395,event_0395,2022_06_28,test_395,test_label,input_event_sample0395,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08,0.99963915,4.76E-17,1.22E-19,5.82E-14,0.000360349,8.40E-13,1.31E-19,5.99E-19,3.90E-07,9.52E-08
396,event_0396,2022_06_28,test_396,test_label,input_event_sample0396,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15,0.999997,4.46E-34,1.15E-29,1.72E-22,2.92E-06,1.30E-21,1.20E-24,1.32E-27,3.57E-13,7.18E-15
397,event_0397,2022_06_28,test_397,test_label,input_event_sample0397,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11,1.38E-21,1.67E-24,9.90E-17,2.14E-17,1.05E-08,5.50E-24,3.08E-20,4.09E-10,1,2.49E-11
398,event_0398,2022_06_28,test_398,test_label,input_event_sample0398,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07,6.11E-13,0.000447757,2.66E-09,0.9969348,5.12E-07,1.12E-11,0.002615981,6.97E-14,2.11E-15,9.87E-07
399,event_0399,2022_06_28,test_399,test_label,input_event_sample0399,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14,0.9999722,1.18E-33,3.37E-29,2.98E-22,2.78E-05,3.96E-21,6.70E-24,2.76E-27,5.78E-13,2.20E-14
400,event_0400,2022_06_28,test_400,test_label,input_event_sample0400,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11,2.03E-20,1.74E-22,3.42E-20,5.22E-19,3.20E-13,2.16E-25,8.03E-20,5.20E-20,1,8.70E-11
401,event_0401,2022_06_28,test_401,test_label,input_event_sample0401,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11,2.15E-19,1.18E-08,2.05E-18,1.04E-07,3.67E-09,1.18E-16,0.9999999,8.60E-21,3.89E-21,2.26E-11
402,event_0402,2022_06_28,test_402,test_label,input_event_sample0402,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05,4.46E-16,2.06E-11,3.57E-19,3.78E-12,0.999912,5.40E-19,1.85E-13,2.03E-11,4.33E-07,8.75E-05
403,event_0403,2022_06_28,test_403,test_label,input_event_sample0403,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12,5.20E-11,4.17E-16,5.67E-05,4.53E-09,1.03E-05,0.9999021,3.08E-05,1.22E-07,5.06E-09,1.50E-12
404,event_0404,2022_06_28,test_404,test_label,input_event_sample0404,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995,4.57E-16,2.14E-13,4.80E-19,7.09E-12,4.65E-07,8.54E-21,6.24E-14,9.37E-16,9.70E-09,0.9999995
405,event_0405,2022_06_28,test_405,test_label,input_event_sample0405,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06,5.66E-06,3.97E-17,9.24E-20,3.27E-12,0.99990666,3.53E-17,1.03E-15,4.31E-14,8.26E-05,5.14E-06
406,event_0406,2022_06_28,test_406,test_label,input_event_sample0406,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07,5.81E-09,1.72E-06,4.30E-05,4.15E-08,0.00055167,2.18E-06,4.65E-09,0.9993961,4.90E-06,3.39E-07
407,event_0407,2022_06_28,test_407,test_label,input_event_sample0407,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09,3.26E-14,3.66E-07,4.39E-11,0.99998987,2.33E-08,7.76E-12,9.76E-06,3.04E-18,1.63E-15,1.54E-09
